# Species	Genes	Alg.-Conn.	Poxalicum_114-2.fasta	Anidulans_FGSC_A4_v.s10-m04-r16.fasta
1	1	0	PDE_00134	*
1	1	0	PDE_01816	*
1	1	0	PDE_06029	*
1	1	0	PDE_07577	*
1	1	0	PDE_02362	*
1	1	0	PDE_07041	*
1	1	0	PDE_05553	*
1	1	0	PDE_06061	*
1	1	0	PDE_01294	*
1	1	0	PDE_09180	*
1	1	0	PDE_00512	*
1	1	0	PDE_00387	*
1	1	0	PDE_03144	*
1	1	0	PDE_08224	*
1	1	0	PDE_02185	*
1	1	0	PDE_01673	*
1	1	0	PDE_08048	*
1	1	0	PDE_06946	*
1	1	0	PDE_00904	*
1	1	0	PDE_07761	*
1	1	0	PDE_08284	*
1	1	0	PDE_09241	*
1	1	0	PDE_06588	*
1	1	0	PDE_03517	*
1	1	0	PDE_01234	*
1	1	0	PDE_02202	*
1	1	0	PDE_07832	*
1	1	0	PDE_03449	*
1	1	0	PDE_03407	*
1	1	0	PDE_00202	*
1	1	0	PDE_00467	*
1	1	0	PDE_03493	*
1	1	0	PDE_00800	*
1	1	0	PDE_03285	*
1	1	0	PDE_03911	*
1	1	0	PDE_04513	*
1	1	0	PDE_03292	*
1	1	0	PDE_00281	*
1	1	0	PDE_00161	*
1	1	0	PDE_08129	*
1	1	0	PDE_06835	*
1	1	0	PDE_04453	*
1	1	0	PDE_03290	*
1	1	0	PDE_00188	*
1	1	0	PDE_06058	*
1	1	0	PDE_00036	*
1	1	0	PDE_03342	*
1	1	0	PDE_00079	*
1	1	0	PDE_09424	*
1	1	0	PDE_04261	*
1	1	0	PDE_08261	*
1	1	0	PDE_06536	*
1	1	0	PDE_08431	*
1	1	0	PDE_06090	*
1	1	0	PDE_07695	*
1	1	0	PDE_06707	*
1	1	0	PDE_06469	*
1	1	0	PDE_03989	*
1	1	0	PDE_02227	*
1	1	0	PDE_03571	*
1	1	0	PDE_04841	*
1	1	0	PDE_03621	*
1	1	0	PDE_08768	*
1	1	0	PDE_09885	*
1	1	0	PDE_05670	*
1	1	0	PDE_00742	*
1	1	0	PDE_01033	*
1	1	0	PDE_06047	*
1	1	0	PDE_04952	*
1	1	0	PDE_03197	*
1	1	0	PDE_01225	*
1	1	0	PDE_03295	*
1	1	0	PDE_05909	*
1	1	0	PDE_07972	*
1	1	0	PDE_01691	*
1	1	0	PDE_05525	*
1	1	0	PDE_06128	*
1	1	0	PDE_02772	*
1	1	0	PDE_07771	*
1	1	0	PDE_06410	*
1	1	0	PDE_08847	*
1	1	0	PDE_07054	*
1	1	0	PDE_06502	*
1	1	0	PDE_06760	*
1	1	0	PDE_06134	*
1	1	0	PDE_02650	*
1	1	0	PDE_07572	*
1	1	0	PDE_07257	*
1	1	0	PDE_02049	*
1	1	0	PDE_01242	*
1	1	0	PDE_02294	*
1	1	0	PDE_06250	*
1	1	0	PDE_07670	*
1	1	0	PDE_09406	*
1	1	0	PDE_06447	*
1	1	0	PDE_03997	*
1	1	0	PDE_01291	*
1	1	0	PDE_02705	*
1	1	0	PDE_05888	*
1	1	0	PDE_03990	*
1	1	0	PDE_04117	*
1	1	0	PDE_01708	*
1	1	0	PDE_00123	*
1	1	0	PDE_02176	*
1	1	0	PDE_09015	*
1	1	0	PDE_00618	*
1	1	0	PDE_01987	*
1	1	0	PDE_06617	*
1	1	0	PDE_03180	*
1	1	0	PDE_09385	*
1	1	0	PDE_01972	*
1	1	0	PDE_09872	*
1	1	0	PDE_04314	*
1	1	0	PDE_00813	*
1	1	0	PDE_01753	*
1	1	0	PDE_07197	*
1	1	0	PDE_06568	*
1	1	0	PDE_02222	*
1	1	0	PDE_02750	*
1	1	0	PDE_03404	*
1	1	0	PDE_04106	*
1	1	0	PDE_06830	*
1	1	0	PDE_06570	*
1	1	0	PDE_07876	*
1	1	0	PDE_01120	*
1	1	0	PDE_01132	*
1	1	0	PDE_00234	*
1	1	0	PDE_06241	*
1	1	0	PDE_02663	*
1	1	0	PDE_05229	*
1	1	0	PDE_06545	*
1	1	0	PDE_06386	*
1	1	0	PDE_04126	*
1	1	0	PDE_01831	*
1	1	0	PDE_02135	*
1	1	0	PDE_08697	*
1	1	0	PDE_06731	*
1	1	0	PDE_09044	*
1	1	0	PDE_05603	*
1	1	0	PDE_05830	*
1	1	0	PDE_00322	*
1	1	0	PDE_05488	*
1	1	0	PDE_00121	*
1	1	0	PDE_06080	*
1	1	0	PDE_06252	*
1	1	0	PDE_02110	*
1	1	0	PDE_09016	*
1	1	0	PDE_08754	*
1	1	0	PDE_09529	*
1	1	0	PDE_04143	*
1	1	0	PDE_01707	*
1	1	0	PDE_02622	*
1	1	0	PDE_08373	*
1	1	0	PDE_07125	*
1	1	0	PDE_02958	*
1	1	0	PDE_02682	*
1	1	0	PDE_09723	*
1	1	0	PDE_03604	*
1	1	0	PDE_03613	*
1	1	0	PDE_09000	*
1	1	0	PDE_06026	*
1	1	0	PDE_07317	*
1	1	0	PDE_00065	*
1	1	0	PDE_05559	*
1	1	0	PDE_05700	*
1	1	0	PDE_01369	*
1	1	0	PDE_08488	*
1	1	0	PDE_05560	*
1	1	0	PDE_00790	*
1	1	0	PDE_05776	*
1	1	0	PDE_03882	*
1	1	0	PDE_04639	*
1	1	0	PDE_05085	*
1	1	0	PDE_09426	*
1	1	0	PDE_01220	*
1	1	0	PDE_00338	*
1	1	0	PDE_03967	*
1	1	0	PDE_09855	*
1	1	0	PDE_07524	*
1	1	0	PDE_00235	*
1	1	0	PDE_05760	*
1	1	0	PDE_01370	*
1	1	0	PDE_05759	*
1	1	0	PDE_05950	*
1	1	0	PDE_00671	*
1	1	0	PDE_08585	*
1	1	0	PDE_03611	*
1	1	0	PDE_02373	*
1	1	0	PDE_05279	*
1	1	0	PDE_01266	*
1	1	0	PDE_00871	*
1	1	0	PDE_05468	*
1	1	0	PDE_07655	*
1	1	0	PDE_06218	*
1	1	0	PDE_04283	*
1	1	0	PDE_04273	*
1	1	0	PDE_03719	*
1	1	0	PDE_07829	*
1	1	0	PDE_00596	*
1	1	0	PDE_09098	*
1	1	0	PDE_07664	*
1	1	0	PDE_08141	*
1	1	0	PDE_07178	*
1	1	0	PDE_03409	*
1	1	0	PDE_00870	*
1	1	0	PDE_04449	*
1	1	0	PDE_05345	*
1	1	0	PDE_04256	*
1	1	0	PDE_07703	*
1	1	0	PDE_08453	*
1	1	0	PDE_07622	*
1	1	0	PDE_07561	*
1	1	0	PDE_08872	*
1	1	0	PDE_03435	*
1	1	0	PDE_02201	*
1	1	0	PDE_09779	*
1	1	0	PDE_08043	*
1	1	0	PDE_05833	*
1	1	0	PDE_04068	*
1	1	0	PDE_04796	*
1	1	0	PDE_01275	*
1	1	0	PDE_03016	*
1	1	0	PDE_00988	*
1	1	0	PDE_08290	*
1	1	0	PDE_08505	*
1	1	0	PDE_08783	*
1	1	0	PDE_01264	*
1	1	0	PDE_00872	*
1	1	0	PDE_02157	*
1	1	0	PDE_06676	*
1	1	0	PDE_00786	*
1	1	0	PDE_05722	*
1	1	0	PDE_05307	*
1	1	0	PDE_09024	*
1	1	0	PDE_04096	*
1	1	0	PDE_04617	*
1	1	0	PDE_05491	*
1	1	0	PDE_06116	*
1	1	0	PDE_04270	*
1	1	0	PDE_05740	*
1	1	0	PDE_04885	*
1	1	0	PDE_08471	*
1	1	0	PDE_09974	*
1	1	0	PDE_02866	*
1	1	0	PDE_00481	*
1	1	0	PDE_04867	*
1	1	0	PDE_08139	*
1	1	0	PDE_06900	*
1	1	0	PDE_05198	*
1	1	0	PDE_00259	*
1	1	0	PDE_03893	*
1	1	0	PDE_06459	*
1	1	0	PDE_02264	*
1	1	0	PDE_09295	*
1	1	0	PDE_04987	*
1	1	0	PDE_01228	*
1	1	0	PDE_07028	*
1	1	0	PDE_02982	*
1	1	0	PDE_08375	*
1	1	0	PDE_07222	*
1	1	0	PDE_05259	*
1	1	0	PDE_09428	*
1	1	0	PDE_05665	*
1	1	0	PDE_00960	*
1	1	0	PDE_08203	*
1	1	0	PDE_08860	*
1	1	0	PDE_07687	*
1	1	0	PDE_06037	*
1	1	0	PDE_02612	*
1	1	0	PDE_02004	*
1	1	0	PDE_06700	*
1	1	0	PDE_01993	*
1	1	0	PDE_04305	*
1	1	0	PDE_07725	*
1	1	0	PDE_01450	*
1	1	0	PDE_05934	*
1	1	0	PDE_08260	*
1	1	0	PDE_03310	*
1	1	0	PDE_05994	*
1	1	0	PDE_09009	*
1	1	0	PDE_00423	*
1	1	0	PDE_09675	*
1	1	0	PDE_03173	*
1	1	0	PDE_03716	*
1	1	0	PDE_01124	*
1	1	0	PDE_06303	*
1	1	0	PDE_07369	*
1	1	0	PDE_09790	*
1	1	0	PDE_07174	*
1	1	0	PDE_01671	*
1	1	0	PDE_00068	*
1	1	0	PDE_03097	*
1	1	0	PDE_07126	*
1	1	0	PDE_00147	*
1	1	0	PDE_06930	*
1	1	0	PDE_09103	*
1	1	0	PDE_03902	*
1	1	0	PDE_02309	*
1	1	0	PDE_01852	*
1	1	0	PDE_09217	*
1	1	0	PDE_03897	*
1	1	0	PDE_01380	*
1	1	0	PDE_03109	*
1	1	0	PDE_08955	*
1	1	0	PDE_09570	*
1	1	0	PDE_03326	*
1	1	0	PDE_04653	*
1	1	0	PDE_07313	*
1	1	0	PDE_09699	*
1	1	0	PDE_00482	*
1	1	0	PDE_06118	*
1	1	0	PDE_09874	*
1	1	0	PDE_01316	*
1	1	0	PDE_05693	*
1	1	0	PDE_06066	*
1	1	0	PDE_08877	*
1	1	0	PDE_04443	*
1	1	0	PDE_02118	*
1	1	0	PDE_02331	*
1	1	0	PDE_01181	*
1	1	0	PDE_02058	*
1	1	0	PDE_06953	*
1	1	0	PDE_05344	*
1	1	0	PDE_09036	*
1	1	0	PDE_07476	*
1	1	0	PDE_06644	*
1	1	0	PDE_04838	*
1	1	0	PDE_01394	*
1	1	0	PDE_03853	*
1	1	0	PDE_00628	*
1	1	0	PDE_03329	*
1	1	0	PDE_06809	*
1	1	0	PDE_07204	*
1	1	0	PDE_07271	*
1	1	0	PDE_07399	*
1	1	0	PDE_06563	*
1	1	0	PDE_09315	*
1	1	0	PDE_09697	*
1	1	0	PDE_04298	*
1	1	0	PDE_04173	*
1	1	0	PDE_05283	*
1	1	0	PDE_04636	*
1	1	0	PDE_00262	*
1	1	0	PDE_07203	*
1	1	0	PDE_01474	*
1	1	0	PDE_05895	*
1	1	0	PDE_08898	*
1	1	0	PDE_08344	*
1	1	0	PDE_00887	*
1	1	0	PDE_09128	*
1	1	0	PDE_05913	*
1	1	0	PDE_04518	*
1	1	0	PDE_07305	*
1	1	0	PDE_00982	*
1	1	0	PDE_01217	*
1	1	0	PDE_02536	*
1	1	0	PDE_00958	*
1	1	0	PDE_03835	*
1	1	0	PDE_03573	*
1	1	0	PDE_00654	*
1	1	0	PDE_07548	*
1	1	0	PDE_05811	*
1	1	0	PDE_07052	*
1	1	0	PDE_05739	*
1	1	0	PDE_08864	*
1	1	0	PDE_00900	*
1	1	0	PDE_06425	*
1	1	0	PDE_08965	*
1	1	0	PDE_01910	*
1	1	0	PDE_04290	*
1	1	0	PDE_09476	*
1	1	0	PDE_04008	*
1	1	0	PDE_01336	*
1	1	0	PDE_04121	*
1	1	0	PDE_02363	*
1	1	0	PDE_01073	*
1	1	0	PDE_06639	*
1	1	0	PDE_08899	*
1	1	0	PDE_07119	*
1	1	0	PDE_02124	*
1	1	0	PDE_05567	*
1	1	0	PDE_05944	*
1	1	0	PDE_06390	*
1	1	0	PDE_07159	*
1	1	0	PDE_04285	*
1	1	0	PDE_06981	*
1	1	0	PDE_08112	*
1	1	0	PDE_04317	*
1	1	0	PDE_06836	*
1	1	0	PDE_00348	*
1	1	0	PDE_06395	*
1	1	0	PDE_04355	*
1	1	0	PDE_01667	*
1	1	0	PDE_08862	*
1	1	0	PDE_00962	*
1	1	0	PDE_08113	*
1	1	0	PDE_04992	*
1	1	0	PDE_00784	*
1	1	0	PDE_03419	*
1	1	0	PDE_02680	*
1	1	0	PDE_01784	*
1	1	0	PDE_06491	*
1	1	0	PDE_09235	*
1	1	0	PDE_09326	*
1	1	0	PDE_09475	*
1	1	0	PDE_04130	*
1	1	0	PDE_04774	*
1	1	0	PDE_03655	*
1	1	0	PDE_01341	*
1	1	0	PDE_06495	*
1	1	0	PDE_01255	*
1	1	0	PDE_01079	*
1	1	0	PDE_09063	*
1	1	0	PDE_00806	*
1	1	0	PDE_03368	*
1	1	0	PDE_01284	*
1	1	0	PDE_01168	*
1	1	0	PDE_05782	*
1	1	0	PDE_00763	*
1	1	0	PDE_06078	*
1	1	0	PDE_06339	*
1	1	0	PDE_02762	*
1	1	0	PDE_06494	*
1	1	0	PDE_06208	*
1	1	0	PDE_03050	*
1	1	0	PDE_02224	*
1	1	0	PDE_03727	*
1	1	0	PDE_06055	*
1	1	0	PDE_09104	*
1	1	0	PDE_01789	*
1	1	0	PDE_00179	*
1	1	0	PDE_06603	*
1	1	0	PDE_01765	*
1	1	0	PDE_04003	*
1	1	0	PDE_02005	*
1	1	0	PDE_04979	*
1	1	0	PDE_08601	*
1	1	0	PDE_01247	*
1	1	0	PDE_06770	*
1	1	0	PDE_09478	*
1	1	0	PDE_08963	*
1	1	0	PDE_09263	*
1	1	0	PDE_03321	*
1	1	0	PDE_05180	*
1	1	0	PDE_01469	*
1	1	0	PDE_03020	*
1	1	0	PDE_03599	*
1	1	0	PDE_02276	*
1	1	0	PDE_04044	*
1	1	0	PDE_01845	*
1	1	0	PDE_02473	*
1	1	0	PDE_09274	*
1	1	0	PDE_05490	*
1	1	0	PDE_02495	*
1	1	0	PDE_09535	*
1	1	0	PDE_09926	*
1	1	0	PDE_02786	*
1	1	0	PDE_05889	*
1	1	0	PDE_07454	*
1	1	0	PDE_06765	*
1	1	0	PDE_04926	*
1	1	0	PDE_03935	*
1	1	0	PDE_05804	*
1	1	0	PDE_04433	*
1	1	0	PDE_01317	*
1	1	0	PDE_03867	*
1	1	0	PDE_06481	*
1	1	0	PDE_03796	*
1	1	0	PDE_05601	*
1	1	0	PDE_07105	*
1	1	0	PDE_09473	*
1	1	0	PDE_07578	*
1	1	0	PDE_06873	*
1	1	0	PDE_01477	*
1	1	0	PDE_02112	*
1	1	0	PDE_00413	*
1	1	0	PDE_06114	*
1	1	0	PDE_05770	*
1	1	0	PDE_06599	*
1	1	0	PDE_01476	*
1	1	0	PDE_07934	*
1	1	0	PDE_06036	*
1	1	0	PDE_02129	*
1	1	0	PDE_00638	*
1	1	0	PDE_06440	*
1	1	0	PDE_08735	*
1	1	0	PDE_09584	*
1	1	0	PDE_08149	*
1	1	0	PDE_03325	*
1	1	0	PDE_05094	*
1	1	0	PDE_08497	*
1	1	0	PDE_09532	*
1	1	0	PDE_05754	*
1	1	0	PDE_04914	*
1	1	0	PDE_05576	*
1	1	0	PDE_01538	*
1	1	0	PDE_09463	*
1	1	0	PDE_09863	*
1	1	0	PDE_00437	*
1	1	0	PDE_09955	*
1	1	0	PDE_00575	*
1	1	0	PDE_01194	*
1	1	0	PDE_03089	*
1	1	0	PDE_04528	*
1	1	0	PDE_09639	*
1	1	0	PDE_01795	*
1	1	0	PDE_05153	*
1	1	0	PDE_05928	*
1	1	0	PDE_00961	*
1	1	0	PDE_09474	*
1	1	0	PDE_00829	*
1	1	0	PDE_01687	*
1	1	0	PDE_01796	*
1	1	0	PDE_02159	*
1	1	0	PDE_08398	*
1	1	0	PDE_04026	*
1	1	0	PDE_04564	*
1	1	0	PDE_09659	*
1	1	0	PDE_07623	*
1	1	0	PDE_05397	*
1	1	0	PDE_00764	*
1	1	0	PDE_00744	*
1	1	0	PDE_01666	*
1	1	0	PDE_03480	*
1	1	0	PDE_08028	*
1	1	0	PDE_04286	*
1	1	0	PDE_06960	*
1	1	0	PDE_09713	*
1	1	0	PDE_04165	*
1	1	0	PDE_08798	*
1	1	0	PDE_06727	*
1	1	0	PDE_08633	*
1	1	0	PDE_01918	*
1	1	0	PDE_03900	*
1	1	0	PDE_03275	*
1	1	0	PDE_00432	*
1	1	0	PDE_09213	*
1	1	0	PDE_07023	*
1	1	0	PDE_06574	*
1	1	0	PDE_00399	*
1	1	0	PDE_08549	*
1	1	0	PDE_03890	*
1	1	0	PDE_05072	*
1	1	0	PDE_01900	*
1	1	0	PDE_00601	*
1	1	0	PDE_09017	*
1	1	0	PDE_06631	*
1	1	0	PDE_04072	*
1	1	0	PDE_08097	*
1	1	0	PDE_09959	*
1	1	0	PDE_06620	*
1	1	0	PDE_05634	*
1	1	0	PDE_03142	*
1	1	0	PDE_07460	*
1	1	0	PDE_03822	*
1	1	0	PDE_02513	*
1	1	0	PDE_05657	*
1	1	0	PDE_08492	*
1	1	0	PDE_04454	*
1	1	0	PDE_07980	*
1	1	0	PDE_08072	*
1	1	0	PDE_04390	*
1	1	0	PDE_08315	*
1	1	0	PDE_09089	*
1	1	0	PDE_02197	*
1	1	0	PDE_03783	*
1	1	0	PDE_09132	*
1	1	0	PDE_04783	*
1	1	0	PDE_03410	*
1	1	0	PDE_06645	*
1	1	0	PDE_06009	*
1	1	0	PDE_06019	*
1	1	0	PDE_07749	*
1	1	0	PDE_02100	*
1	1	0	PDE_01135	*
1	1	0	PDE_03336	*
1	1	0	PDE_09983	*
1	1	0	PDE_06834	*
1	1	0	PDE_00709	*
1	1	0	PDE_01967	*
1	1	0	PDE_09934	*
1	1	0	PDE_03034	*
1	1	0	PDE_06841	*
1	1	0	PDE_00312	*
1	1	0	PDE_08508	*
1	1	0	PDE_09404	*
1	1	0	PDE_03925	*
1	1	0	PDE_09094	*
1	1	0	PDE_05945	*
1	1	0	PDE_07526	*
1	1	0	PDE_00145	*
1	1	0	PDE_01259	*
1	1	0	PDE_04767	*
1	1	0	PDE_06376	*
1	1	0	PDE_05817	*
1	1	0	PDE_09628	*
1	1	0	PDE_08514	*
1	1	0	PDE_05736	*
1	1	0	PDE_03820	*
1	1	0	PDE_02283	*
1	1	0	PDE_03139	*
1	1	0	PDE_09444	*
1	1	0	PDE_01676	*
1	1	0	PDE_02082	*
1	1	0	PDE_08801	*
1	1	0	PDE_04747	*
1	1	0	PDE_01880	*
1	1	0	PDE_01996	*
1	1	0	PDE_06342	*
1	1	0	PDE_08145	*
1	1	0	PDE_04981	*
1	1	0	PDE_04980	*
1	1	0	PDE_06967	*
1	1	0	PDE_00940	*
1	1	0	PDE_02072	*
1	1	0	PDE_01455	*
1	1	0	PDE_03499	*
1	1	0	PDE_06909	*
1	1	0	PDE_06977	*
1	1	0	PDE_08262	*
1	1	0	PDE_07657	*
1	1	0	PDE_04969	*
1	1	0	PDE_02706	*
1	1	0	PDE_03750	*
1	1	0	PDE_03380	*
1	1	0	PDE_09682	*
1	1	0	PDE_09749	*
1	1	0	PDE_01964	*
1	1	0	PDE_03339	*
1	1	0	PDE_09577	*
1	1	0	PDE_04185	*
1	1	0	PDE_05536	*
1	1	0	PDE_08109	*
1	1	0	PDE_01649	*
1	1	0	PDE_09102	*
1	1	0	PDE_00665	*
1	1	0	PDE_04385	*
1	1	0	PDE_08036	*
1	1	0	PDE_06695	*
1	1	0	PDE_00311	*
1	1	0	PDE_05475	*
1	1	0	PDE_06751	*
1	1	0	PDE_07753	*
1	1	0	PDE_07262	*
1	1	0	PDE_04681	*
1	1	0	PDE_09536	*
1	1	0	PDE_03526	*
1	1	0	PDE_07129	*
1	1	0	PDE_00793	*
1	1	0	PDE_06983	*
1	1	0	PDE_01835	*
1	1	0	PDE_05955	*
1	1	0	PDE_04402	*
1	1	0	PDE_02339	*
1	1	0	PDE_03363	*
1	1	0	PDE_06073	*
1	1	0	PDE_02256	*
1	1	0	PDE_05900	*
1	1	0	PDE_03981	*
1	1	0	PDE_01428	*
1	1	0	PDE_04446	*
1	1	0	PDE_09936	*
1	1	0	PDE_01920	*
1	1	0	PDE_07031	*
1	1	0	PDE_00024	*
1	1	0	PDE_02582	*
1	1	0	PDE_09240	*
1	1	0	PDE_03434	*
1	1	0	PDE_04374	*
1	1	0	PDE_04477	*
1	1	0	PDE_07127	*
1	1	0	PDE_01626	*
1	1	0	PDE_07377	*
1	1	0	PDE_08289	*
1	1	0	PDE_08384	*
1	1	0	PDE_01253	*
1	1	0	PDE_09760	*
1	1	0	PDE_04558	*
1	1	0	PDE_03033	*
1	1	0	PDE_05106	*
1	1	0	PDE_09622	*
1	1	0	PDE_07086	*
1	1	0	PDE_08934	*
1	1	0	PDE_04160	*
1	1	0	PDE_09411	*
1	1	0	PDE_05383	*
1	1	0	PDE_00020	*
1	1	0	PDE_09886	*
1	1	0	PDE_04007	*
1	1	0	PDE_06093	*
1	1	0	PDE_02825	*
1	1	0	PDE_01970	*
1	1	0	PDE_06684	*
1	1	0	PDE_01190	*
1	1	0	PDE_01250	*
1	1	0	PDE_00726	*
1	1	0	PDE_05379	*
1	1	0	PDE_08238	*
1	1	0	PDE_07089	*
1	1	0	PDE_05758	*
1	1	0	PDE_09209	*
1	1	0	PDE_00350	*
1	1	0	PDE_01438	*
1	1	0	PDE_06301	*
1	1	0	PDE_03672	*
1	1	0	PDE_02120	*
1	1	0	PDE_09003	*
1	1	0	PDE_06905	*
1	1	0	PDE_05901	*
1	1	0	PDE_06292	*
1	1	0	PDE_07076	*
1	1	0	PDE_00689	*
1	1	0	PDE_07682	*
1	1	0	PDE_07673	*
1	1	0	PDE_02988	*
1	1	0	PDE_05858	*
1	1	0	PDE_02415	*
1	1	0	PDE_02576	*
1	1	0	PDE_05743	*
1	1	0	PDE_00971	*
1	1	0	PDE_01065	*
1	1	0	PDE_04555	*
1	1	0	PDE_09539	*
1	1	0	PDE_07301	*
1	1	0	PDE_00821	*
1	1	0	PDE_00228	*
1	1	0	PDE_06600	*
1	1	0	PDE_05124	*
1	1	0	PDE_03508	*
1	1	0	PDE_04945	*
1	1	0	PDE_02997	*
1	1	0	PDE_01726	*
1	1	0	PDE_04030	*
1	1	0	PDE_00205	*
1	1	0	PDE_00835	*
1	1	0	PDE_06284	*
1	1	0	PDE_05609	*
1	1	0	PDE_03498	*
1	1	0	PDE_02313	*
1	1	0	PDE_01473	*
1	1	0	PDE_01879	*
1	1	0	PDE_06344	*
1	1	0	PDE_06341	*
1	1	0	PDE_05995	*
1	1	0	PDE_00186	*
1	1	0	PDE_07083	*
1	1	0	PDE_09325	*
1	1	0	PDE_02671	*
1	1	0	PDE_08439	*
1	1	0	PDE_09292	*
1	1	0	PDE_00925	*
1	1	0	PDE_04752	*
1	1	0	PDE_04149	*
1	1	0	PDE_00119	*
1	1	0	PDE_03770	*
1	1	0	PDE_03006	*
1	1	0	PDE_07019	*
1	1	0	PDE_08494	*
1	1	0	PDE_06598	*
1	1	0	PDE_09346	*
1	1	0	PDE_03111	*
1	1	0	PDE_09873	*
1	1	0	PDE_03968	*
1	1	0	PDE_00822	*
1	1	0	PDE_07760	*
1	1	0	PDE_00275	*
1	1	0	PDE_02180	*
1	1	0	PDE_01355	*
1	1	0	PDE_06686	*
1	1	0	PDE_09421	*
1	1	0	PDE_06622	*
1	1	0	PDE_06794	*
1	1	0	PDE_06237	*
1	1	0	PDE_03176	*
1	1	0	PDE_03698	*
1	1	0	PDE_00484	*
1	1	0	PDE_00411	*
1	1	0	PDE_04076	*
1	1	0	PDE_02206	*
1	1	0	PDE_06773	*
1	1	0	PDE_02703	*
1	1	0	PDE_07154	*
1	1	0	PDE_05936	*
1	1	0	PDE_06272	*
1	1	0	PDE_09787	*
1	1	0	PDE_01164	*
1	1	0	PDE_02385	*
1	1	0	PDE_02097	*
1	1	0	PDE_04599	*
1	1	0	PDE_08902	*
1	1	0	PDE_02814	*
1	1	0	PDE_01799	*
1	1	0	PDE_03167	*
1	1	0	PDE_01121	*
1	1	0	PDE_00896	*
1	1	0	PDE_08081	*
1	1	0	PDE_08769	*
1	1	0	PDE_09907	*
1	1	0	PDE_05120	*
1	1	0	PDE_07195	*
1	1	0	PDE_04794	*
1	1	0	PDE_04414	*
1	1	0	PDE_06277	*
1	1	0	PDE_04977	*
1	1	0	PDE_00990	*
1	1	0	PDE_01402	*
1	1	0	PDE_01262	*
1	1	0	PDE_05040	*
1	1	0	PDE_00231	*
1	1	0	PDE_07113	*
1	1	0	PDE_07208	*
1	1	0	PDE_02126	*
1	1	0	PDE_06248	*
1	1	0	PDE_07001	*
1	1	0	PDE_00996	*
1	1	0	PDE_05834	*
1	1	0	PDE_06302	*
1	1	0	PDE_03838	*
1	1	0	PDE_06898	*
1	1	0	PDE_08030	*
1	1	0	PDE_07978	*
1	1	0	PDE_00381	*
1	1	0	PDE_02449	*
1	1	0	PDE_06993	*
1	1	0	PDE_04140	*
1	1	0	PDE_05082	*
1	1	0	PDE_00832	*
1	1	0	PDE_07818	*
1	1	0	PDE_07376	*
1	1	0	PDE_09225	*
1	1	0	PDE_06582	*
1	1	0	PDE_06629	*
1	1	0	PDE_01889	*
1	1	0	PDE_00103	*
1	1	0	PDE_04123	*
1	1	0	PDE_08005	*
1	1	0	PDE_06338	*
1	1	0	PDE_06479	*
1	1	0	PDE_06643	*
1	1	0	PDE_09409	*
1	1	0	PDE_06932	*
1	1	0	PDE_06961	*
1	1	0	PDE_05938	*
1	1	0	PDE_07913	*
1	1	0	PDE_00249	*
1	1	0	PDE_06892	*
1	1	0	PDE_01537	*
1	1	0	PDE_05284	*
1	1	0	PDE_03500	*
1	1	0	PDE_06916	*
1	1	0	PDE_00740	*
1	1	0	PDE_01117	*
1	1	0	PDE_08318	*
1	1	0	PDE_06628	*
1	1	0	PDE_00273	*
1	1	0	PDE_01703	*
1	1	0	PDE_09563	*
1	1	0	PDE_01969	*
1	1	0	PDE_01347	*
1	1	0	PDE_03120	*
1	1	0	PDE_06526	*
1	1	0	PDE_01706	*
1	1	0	PDE_06877	*
1	1	0	PDE_05047	*
1	1	0	PDE_00755	*
1	1	0	PDE_09167	*
1	1	0	PDE_04601	*
1	1	0	PDE_06311	*
1	1	0	PDE_00139	*
1	1	0	PDE_06614	*
1	1	0	PDE_04322	*
1	1	0	PDE_07453	*
1	1	0	PDE_01176	*
1	1	0	PDE_09245	*
1	1	0	PDE_01551	*
1	1	0	PDE_04463	*
1	1	0	PDE_00662	*
1	1	0	PDE_03850	*
1	1	0	PDE_08822	*
1	1	0	PDE_05367	*
1	1	0	PDE_03297	*
1	1	0	PDE_06456	*
1	1	0	PDE_02336	*
1	1	0	PDE_00504	*
1	1	0	PDE_02466	*
1	1	0	PDE_08179	*
1	1	0	PDE_06273	*
1	1	0	PDE_02144	*
1	1	0	PDE_01785	*
1	1	0	PDE_06850	*
1	1	0	PDE_05192	*
1	1	0	PDE_04894	*
1	1	0	PDE_02365	*
1	1	0	PDE_08293	*
1	1	0	PDE_00610	*
1	1	0	PDE_09264	*
1	1	0	PDE_03995	*
1	1	0	PDE_06919	*
1	1	0	PDE_01437	*
1	1	0	PDE_08912	*
1	1	0	PDE_00754	*
1	1	0	PDE_08710	*
1	1	0	PDE_02614	*
1	1	0	PDE_09100	*
1	1	0	PDE_02148	*
1	1	0	PDE_06913	*
1	1	0	PDE_04215	*
1	1	0	PDE_08637	*
1	1	0	PDE_09259	*
1	1	0	PDE_09206	*
1	1	0	PDE_09854	*
1	1	0	PDE_00883	*
1	1	0	PDE_02874	*
1	1	0	PDE_04155	*
1	1	0	PDE_09856	*
1	1	0	PDE_05079	*
1	1	0	PDE_04009	*
1	1	0	PDE_01424	*
1	1	0	PDE_05462	*
1	1	0	PDE_04399	*
1	1	0	PDE_08281	*
1	1	0	PDE_03601	*
1	1	0	PDE_04606	*
1	1	0	PDE_10013	*
1	1	0	PDE_03453	*
1	1	0	PDE_08876	*
1	1	0	PDE_07474	*
1	1	0	PDE_02310	*
1	1	0	PDE_09541	*
