# Species	Genes	Alg.-Conn.	Poxalicum_114-2.fasta	Ncrassa_OR74A_v.12.fasta
1	1	0	*	NCU04752
1	1	0	*	NCU04773
1	1	0	*	NCU04774
1	1	0	*	NCU04778
1	1	0	*	NCU04785
1	1	0	*	NCU04791
1	1	0	*	NCU04795
1	1	0	*	NCU04798
1	1	0	*	NCU04804
1	1	0	*	NCU04807
1	1	0	*	NCU04811
1	1	0	*	NCU04812
1	1	0	*	NCU04813
1	1	0	*	NCU04816
1	1	0	*	NCU04818
1	1	0	*	NCU04819
1	1	0	*	NCU04821
1	1	0	*	NCU04822
1	1	0	*	NCU04825
1	1	0	*	NCU04826
1	1	0	*	NCU04827
1	1	0	*	NCU04832
1	1	0	*	NCU04835
1	1	0	*	NCU04843
1	1	0	*	NCU04851
1	1	0	*	NCU04852
1	1	0	*	NCU04853
1	1	0	*	NCU04854
1	1	0	*	NCU04857
1	1	0	*	NCU04859
1	1	0	*	NCU04860
1	1	0	*	NCU04861
1	1	0	*	NCU04866
1	1	0	*	NCU04867
1	1	0	*	NCU04869
1	1	0	*	NCU04871
1	1	0	*	NCU04872
1	1	0	*	NCU04873
1	1	0	*	NCU04874
1	1	0	*	NCU04875
1	1	0	*	NCU04876
1	1	0	*	NCU04877
1	1	0	*	NCU04879
1	1	0	*	NCU04880
1	1	0	*	NCU04881
1	1	0	*	NCU04882
1	1	0	*	NCU04883
1	1	0	*	NCU04884
1	1	0	*	NCU04885
1	1	0	*	NCU04886
1	1	0	*	NCU04888
1	1	0	*	NCU04889
1	1	0	*	NCU04890
1	1	0	*	NCU04891
1	1	0	*	NCU04892
1	1	0	*	NCU04893
1	1	0	*	NCU04894
1	1	0	*	NCU04896
1	1	0	*	NCU04897
1	1	0	*	NCU04900
1	1	0	*	NCU04901
1	1	0	*	NCU04903
1	1	0	*	NCU04906
1	1	0	*	NCU04909
1	1	0	*	NCU04910
1	1	0	*	NCU04911
1	1	0	*	NCU04912
1	1	0	*	NCU04914
1	1	0	*	NCU04915
1	1	0	*	NCU04916
1	1	0	*	NCU04917
1	1	0	*	NCU04918
1	1	0	*	NCU04919
1	1	0	*	NCU04920
1	1	0	*	NCU04922
1	1	0	*	NCU04925
1	1	0	*	NCU04926
1	1	0	*	NCU04927
1	1	0	*	NCU04928
1	1	0	*	NCU04930
1	1	0	*	NCU04932
1	1	0	*	NCU04934
1	1	0	*	NCU04935
1	1	0	*	NCU04937
1	1	0	*	NCU04939
1	1	0	*	NCU04941
1	1	0	*	NCU04946
1	1	0	*	NCU04948
1	1	0	*	NCU04949
1	1	0	*	NCU04950
1	1	0	*	NCU04951
1	1	0	*	NCU04952
1	1	0	*	NCU04954
1	1	0	*	NCU04955
1	1	0	*	NCU04959
1	1	0	*	NCU04960
1	1	0	*	NCU04961
1	1	0	*	NCU04962
1	1	0	*	NCU04974
1	1	0	*	NCU04983
1	1	0	*	NCU04984
1	1	0	*	NCU04988
1	1	0	*	NCU04991
1	1	0	*	NCU04992
1	1	0	*	NCU04994
1	1	0	*	NCU04998
1	1	0	*	NCU05001
1	1	0	*	NCU05011
1	1	0	*	NCU05012
1	1	0	*	NCU05014
1	1	0	*	NCU05015
1	1	0	*	NCU05016
1	1	0	*	NCU05017
1	1	0	*	NCU05018
1	1	0	*	NCU05019
1	1	0	*	NCU05020
1	1	0	*	NCU05022
1	1	0	*	NCU05023
1	1	0	*	NCU05024
1	1	0	*	NCU05025
1	1	0	*	NCU05030
1	1	0	*	NCU05031
1	1	0	*	NCU05032
1	1	0	*	NCU05033
1	1	0	*	NCU05034
1	1	0	*	NCU05035
1	1	0	*	NCU05036
1	1	0	*	NCU05037
1	1	0	*	NCU05039
1	1	0	*	NCU05042
1	1	0	*	NCU05043
1	1	0	*	NCU05044
1	1	0	*	NCU05047
1	1	0	*	NCU05048
1	1	0	*	NCU05049
1	1	0	*	NCU05050
1	1	0	*	NCU05052
1	1	0	*	NCU05054
1	1	0	*	NCU05055
1	1	0	*	NCU05056
1	1	0	*	NCU05058
1	1	0	*	NCU05059
1	1	0	*	NCU05061
1	1	0	*	NCU05062
1	1	0	*	NCU05063
1	1	0	*	NCU05066
1	1	0	*	NCU05069
1	1	0	*	NCU05070
1	1	0	*	NCU05073
1	1	0	*	NCU05074
1	1	0	*	NCU05079
1	1	0	*	NCU05080
1	1	0	*	NCU05081
1	1	0	*	NCU05082
1	1	0	*	NCU05083
1	1	0	*	NCU05084
1	1	0	*	NCU05085
1	1	0	*	NCU05086
1	1	0	*	NCU05091
1	1	0	*	NCU05092
1	1	0	*	NCU05093
1	1	0	*	NCU05096
1	1	0	*	NCU05097
1	1	0	*	NCU05098
1	1	0	*	NCU05099
1	1	0	*	NCU05100
1	1	0	*	NCU05101
1	1	0	*	NCU05102
1	1	0	*	NCU05104
1	1	0	*	NCU05106
1	1	0	*	NCU05107
1	1	0	*	NCU05108
1	1	0	*	NCU05110
1	1	0	*	NCU05111
1	1	0	*	NCU05112
1	1	0	*	NCU05113
1	1	0	*	NCU05114
1	1	0	*	NCU05115
1	1	0	*	NCU05116
1	1	0	*	NCU05121
1	1	0	*	NCU05122
1	1	0	*	NCU05123
1	1	0	*	NCU05127
1	1	0	*	NCU05130
1	1	0	*	NCU05131
1	1	0	*	NCU05134
1	1	0	*	NCU05135
1	1	0	*	NCU05141
1	1	0	*	NCU05142
1	1	0	*	NCU05145
1	1	0	*	NCU05146
1	1	0	*	NCU05147
1	1	0	*	NCU05148
1	1	0	*	NCU05149
1	1	0	*	NCU05150
1	1	0	*	NCU05152
1	1	0	*	NCU05153
1	1	0	*	NCU05154
1	1	0	*	NCU05155
1	1	0	*	NCU05156
1	1	0	*	NCU05157
1	1	0	*	NCU05158
1	1	0	*	NCU05160
1	1	0	*	NCU05161
1	1	0	*	NCU05162
1	1	0	*	NCU05163
1	1	0	*	NCU05165
1	1	0	*	NCU05166
1	1	0	*	NCU05169
1	1	0	*	NCU05170
1	1	0	*	NCU05171
1	1	0	*	NCU05172
1	1	0	*	NCU05173
1	1	0	*	NCU05175
1	1	0	*	NCU05176
1	1	0	*	NCU05177
1	1	0	*	NCU05178
1	1	0	*	NCU05179
1	1	0	*	NCU05182
1	1	0	*	NCU05183
1	1	0	*	NCU05184
1	1	0	*	NCU05186
1	1	0	*	NCU05190
1	1	0	*	NCU05191
1	1	0	*	NCU05192
1	1	0	*	NCU05193
1	1	0	*	NCU05197
1	1	0	*	NCU05199
1	1	0	*	NCU05211
1	1	0	*	NCU05216
1	1	0	*	NCU05217
1	1	0	*	NCU05228
1	1	0	*	NCU05229
1	1	0	*	NCU05230
1	1	0	*	NCU05236
1	1	0	*	NCU05243
1	1	0	*	NCU05244
1	1	0	*	NCU05255
1	1	0	*	NCU05256
1	1	0	*	NCU05257
1	1	0	*	NCU05260
1	1	0	*	NCU05263
1	1	0	*	NCU05271
1	1	0	*	NCU05275
1	1	0	*	NCU05277
1	1	0	*	NCU05284
1	1	0	*	NCU05285
1	1	0	*	NCU05286
1	1	0	*	NCU05300
1	1	0	*	NCU05303
1	1	0	*	NCU05308
1	1	0	*	NCU05311
1	1	0	*	NCU05315
1	1	0	*	NCU05316
1	1	0	*	NCU05317
1	1	0	*	NCU05318
1	1	0	*	NCU05320
1	1	0	*	NCU05321
1	1	0	*	NCU05338
1	1	0	*	NCU05340
1	1	0	*	NCU05342
1	1	0	*	NCU05345
1	1	0	*	NCU05346
1	1	0	*	NCU05349
1	1	0	*	NCU05351
1	1	0	*	NCU05354
1	1	0	*	NCU05356
1	1	0	*	NCU05358
1	1	0	*	NCU05368
1	1	0	*	NCU05370
1	1	0	*	NCU05378
1	1	0	*	NCU05379
1	1	0	*	NCU05381
1	1	0	*	NCU05382
1	1	0	*	NCU05388
1	1	0	*	NCU05389
1	1	0	*	NCU05391
1	1	0	*	NCU05392
1	1	0	*	NCU05393
1	1	0	*	NCU05395
1	1	0	*	NCU05401
1	1	0	*	NCU05404
1	1	0	*	NCU05414
1	1	0	*	NCU05417
1	1	0	*	NCU05435
1	1	0	*	NCU05437
1	1	0	*	NCU05448
1	1	0	*	NCU05452
1	1	0	*	NCU05458
1	1	0	*	NCU05460
1	1	0	*	NCU05462
1	1	0	*	NCU05463
1	1	0	*	NCU05466
1	1	0	*	NCU05467
1	1	0	*	NCU05469
1	1	0	*	NCU05470
1	1	0	*	NCU05472
1	1	0	*	NCU05477
1	1	0	*	NCU05479
1	1	0	*	NCU05480
1	1	0	*	NCU05481
1	1	0	*	NCU05483
1	1	0	*	NCU05490
1	1	0	*	NCU05493
1	1	0	*	NCU05494
1	1	0	*	NCU05501
1	1	0	*	NCU05502
1	1	0	*	NCU05503
1	1	0	*	NCU05504
1	1	0	*	NCU05505
1	1	0	*	NCU05506
1	1	0	*	NCU05507
1	1	0	*	NCU05508
1	1	0	*	NCU05510
1	1	0	*	NCU05511
1	1	0	*	NCU05512
1	1	0	*	NCU05520
1	1	0	*	NCU05524
1	1	0	*	NCU05527
1	1	0	*	NCU05528
1	1	0	*	NCU05529
1	1	0	*	NCU05530
1	1	0	*	NCU05531
1	1	0	*	NCU05532
1	1	0	*	NCU05534
1	1	0	*	NCU05538
1	1	0	*	NCU05539
1	1	0	*	NCU05540
1	1	0	*	NCU05543
1	1	0	*	NCU05546
1	1	0	*	NCU05547
1	1	0	*	NCU05550
1	1	0	*	NCU05552
1	1	0	*	NCU05555
1	1	0	*	NCU05556
1	1	0	*	NCU05557
1	1	0	*	NCU05559
1	1	0	*	NCU05560
1	1	0	*	NCU05561
1	1	0	*	NCU05563
1	1	0	*	NCU05565
1	1	0	*	NCU05566
1	1	0	*	NCU05567
1	1	0	*	NCU05568
1	1	0	*	NCU05569
1	1	0	*	NCU05570
1	1	0	*	NCU05571
1	1	0	*	NCU05572
1	1	0	*	NCU05574
1	1	0	*	NCU05576
1	1	0	*	NCU05579
1	1	0	*	NCU05583
1	1	0	*	NCU05595
1	1	0	*	NCU05596
1	1	0	*	NCU05597
1	1	0	*	NCU05603
1	1	0	*	NCU05604
1	1	0	*	NCU05609
1	1	0	*	NCU05611
1	1	0	*	NCU05612
1	1	0	*	NCU05613
1	1	0	*	NCU05614
1	1	0	*	NCU05615
1	1	0	*	NCU05617
1	1	0	*	NCU05619
1	1	0	*	NCU05621
1	1	0	*	NCU05625
1	1	0	*	NCU05627
1	1	0	*	NCU05628
1	1	0	*	NCU05629
1	1	0	*	NCU05631
1	1	0	*	NCU05632
1	1	0	*	NCU05635
1	1	0	*	NCU05637
1	1	0	*	NCU05638
1	1	0	*	NCU05639
1	1	0	*	NCU05640
1	1	0	*	NCU05641
1	1	0	*	NCU05643
1	1	0	*	NCU05646
1	1	0	*	NCU05648
1	1	0	*	NCU05651
1	1	0	*	NCU05652
1	1	0	*	NCU05653
1	1	0	*	NCU05656
1	1	0	*	NCU05657
1	1	0	*	NCU05659
1	1	0	*	NCU05660
1	1	0	*	NCU05661
1	1	0	*	NCU05662
1	1	0	*	NCU05663
1	1	0	*	NCU05664
1	1	0	*	NCU05666
1	1	0	*	NCU05667
1	1	0	*	NCU05668
1	1	0	*	NCU05669
1	1	0	*	NCU05670
1	1	0	*	NCU05671
1	1	0	*	NCU05672
1	1	0	*	NCU05673
1	1	0	*	NCU05674
1	1	0	*	NCU05675
1	1	0	*	NCU05676
1	1	0	*	NCU05677
1	1	0	*	NCU05678
1	1	0	*	NCU05679
1	1	0	*	NCU05681
1	1	0	*	NCU05685
1	1	0	*	NCU05687
1	1	0	*	NCU05688
1	1	0	*	NCU05691
1	1	0	*	NCU05695
1	1	0	*	NCU05697
1	1	0	*	NCU05698
1	1	0	*	NCU05699
1	1	0	*	NCU05700
1	1	0	*	NCU05703
1	1	0	*	NCU05704
1	1	0	*	NCU05705
1	1	0	*	NCU05707
1	1	0	*	NCU05708
1	1	0	*	NCU05710
1	1	0	*	NCU05711
1	1	0	*	NCU05712
1	1	0	*	NCU05713
1	1	0	*	NCU05718
1	1	0	*	NCU05722
1	1	0	*	NCU05723
1	1	0	*	NCU05728
1	1	0	*	NCU05731
1	1	0	*	NCU05732
1	1	0	*	NCU05733
1	1	0	*	NCU05742
1	1	0	*	NCU05749
1	1	0	*	NCU05751
1	1	0	*	NCU05753
1	1	0	*	NCU05754
1	1	0	*	NCU05755
1	1	0	*	NCU05756
1	1	0	*	NCU05758
1	1	0	*	NCU05760
1	1	0	*	NCU05762
1	1	0	*	NCU05763
1	1	0	*	NCU05764
1	1	0	*	NCU05766
1	1	0	*	NCU05767
1	1	0	*	NCU05768
1	1	0	*	NCU05769
1	1	0	*	NCU05773
1	1	0	*	NCU05774
1	1	0	*	NCU05775
1	1	0	*	NCU05779
1	1	0	*	NCU05784
1	1	0	*	NCU05785
1	1	0	*	NCU05786
1	1	0	*	NCU05787
1	1	0	*	NCU05788
1	1	0	*	NCU05789
1	1	0	*	NCU05790
1	1	0	*	NCU05794
1	1	0	*	NCU05795
1	1	0	*	NCU05798
1	1	0	*	NCU05808
1	1	0	*	NCU05809
1	1	0	*	NCU05811
1	1	0	*	NCU05812
1	1	0	*	NCU05814
1	1	0	*	NCU05817
1	1	0	*	NCU05819
1	1	0	*	NCU05820
1	1	0	*	NCU05821
1	1	0	*	NCU05822
1	1	0	*	NCU05823
1	1	0	*	NCU05824
1	1	0	*	NCU05825
1	1	0	*	NCU05826
1	1	0	*	NCU05827
1	1	0	*	NCU05828
1	1	0	*	NCU05829
1	1	0	*	NCU05831
1	1	0	*	NCU05832
1	1	0	*	NCU05833
1	1	0	*	NCU05834
1	1	0	*	NCU05835
1	1	0	*	NCU05836
1	1	0	*	NCU05838
1	1	0	*	NCU05839
1	1	0	*	NCU05840
1	1	0	*	NCU05841
1	1	0	*	NCU05843
1	1	0	*	NCU05844
1	1	0	*	NCU05845
1	1	0	*	NCU05846
1	1	0	*	NCU05848
1	1	0	*	NCU05849
1	1	0	*	NCU05852
1	1	0	*	NCU05854
1	1	0	*	NCU05855
1	1	0	*	NCU05856
1	1	0	*	NCU05860
1	1	0	*	NCU05862
1	1	0	*	NCU05863
1	1	0	*	NCU05864
1	1	0	*	NCU05865
1	1	0	*	NCU05866
1	1	0	*	NCU05869
1	1	0	*	NCU05870
1	1	0	*	NCU05872
1	1	0	*	NCU05873
1	1	0	*	NCU05875
1	1	0	*	NCU05877
1	1	0	*	NCU05878
1	1	0	*	NCU05880
1	1	0	*	NCU05881
1	1	0	*	NCU05882
1	1	0	*	NCU05883
1	1	0	*	NCU05884
1	1	0	*	NCU05886
1	1	0	*	NCU05887
1	1	0	*	NCU05888
1	1	0	*	NCU05890
1	1	0	*	NCU05892
1	1	0	*	NCU05893
1	1	0	*	NCU05899
1	1	0	*	NCU05900
1	1	0	*	NCU05903
1	1	0	*	NCU05906
1	1	0	*	NCU05907
1	1	0	*	NCU05908
1	1	0	*	NCU05909
1	1	0	*	NCU05910
1	1	0	*	NCU05911
1	1	0	*	NCU05912
1	1	0	*	NCU05914
1	1	0	*	NCU05915
1	1	0	*	NCU05917
1	1	0	*	NCU05918
1	1	0	*	NCU05919
1	1	0	*	NCU05920
1	1	0	*	NCU05921
1	1	0	*	NCU05922
1	1	0	*	NCU05923
1	1	0	*	NCU05925
1	1	0	*	NCU05928
1	1	0	*	NCU05929
1	1	0	*	NCU05931
1	1	0	*	NCU05932
1	1	0	*	NCU05933
1	1	0	*	NCU05934
1	1	0	*	NCU05935
1	1	0	*	NCU05938
1	1	0	*	NCU05940
1	1	0	*	NCU05945
1	1	0	*	NCU05946
1	1	0	*	NCU05947
1	1	0	*	NCU05949
1	1	0	*	NCU05951
1	1	0	*	NCU05952
1	1	0	*	NCU05954
1	1	0	*	NCU05955
1	1	0	*	NCU05957
1	1	0	*	NCU05958
1	1	0	*	NCU05962
1	1	0	*	NCU05964
1	1	0	*	NCU05965
1	1	0	*	NCU05967
1	1	0	*	NCU05968
1	1	0	*	NCU05970
1	1	0	*	NCU05976
1	1	0	*	NCU05978
1	1	0	*	NCU05981
1	1	0	*	NCU05989
1	1	0	*	NCU05998
1	1	0	*	NCU06000
1	1	0	*	NCU06006
1	1	0	*	NCU06007
1	1	0	*	NCU06008
1	1	0	*	NCU06011
1	1	0	*	NCU06018
1	1	0	*	NCU06019
1	1	0	*	NCU06038
1	1	0	*	NCU06040
1	1	0	*	NCU06042
1	1	0	*	NCU06045
1	1	0	*	NCU06046
1	1	0	*	NCU06048
1	1	0	*	NCU06050
1	1	0	*	NCU06051
1	1	0	*	NCU06055
1	1	0	*	NCU06056
1	1	0	*	NCU06060
1	1	0	*	NCU06064
1	1	0	*	NCU06065
1	1	0	*	NCU06068
1	1	0	*	NCU06069
1	1	0	*	NCU06070
1	1	0	*	NCU06072
1	1	0	*	NCU06074
1	1	0	*	NCU06076
1	1	0	*	NCU06077
1	1	0	*	NCU06078
1	1	0	*	NCU06079
1	1	0	*	NCU06081
1	1	0	*	NCU06082
1	1	0	*	NCU06083
1	1	0	*	NCU06085
1	1	0	*	NCU06094
1	1	0	*	NCU06096
1	1	0	*	NCU06098
1	1	0	*	NCU06103
1	1	0	*	NCU06106
1	1	0	*	NCU06109
1	1	0	*	NCU06111
1	1	0	*	NCU06114
1	1	0	*	NCU06116
1	1	0	*	NCU06119
1	1	0	*	NCU06120
1	1	0	*	NCU06121
1	1	0	*	NCU06124
1	1	0	*	NCU06125
1	1	0	*	NCU06126
1	1	0	*	NCU06127
1	1	0	*	NCU06128
1	1	0	*	NCU06129
1	1	0	*	NCU06130
1	1	0	*	NCU06131
1	1	0	*	NCU06133
1	1	0	*	NCU06134
1	1	0	*	NCU06135
1	1	0	*	NCU06136
1	1	0	*	NCU06137
1	1	0	*	NCU06139
1	1	0	*	NCU06140
1	1	0	*	NCU06142
1	1	0	*	NCU06143
1	1	0	*	NCU06146
1	1	0	*	NCU06147
1	1	0	*	NCU06148
1	1	0	*	NCU06154
1	1	0	*	NCU06155
1	1	0	*	NCU06156
1	1	0	*	NCU06157
1	1	0	*	NCU06160
1	1	0	*	NCU06161
1	1	0	*	NCU06163
1	1	0	*	NCU06164
1	1	0	*	NCU06165
1	1	0	*	NCU06166
1	1	0	*	NCU06169
1	1	0	*	NCU06170
1	1	0	*	NCU06177
1	1	0	*	NCU06180
1	1	0	*	NCU06185
1	1	0	*	NCU06186
1	1	0	*	NCU06190
1	1	0	*	NCU06196
1	1	0	*	NCU06197
1	1	0	*	NCU06201
1	1	0	*	NCU06203
1	1	0	*	NCU06204
1	1	0	*	NCU06206
1	1	0	*	NCU06218
1	1	0	*	NCU06220
1	1	0	*	NCU06221
1	1	0	*	NCU06224
1	1	0	*	NCU06228
1	1	0	*	NCU06229
1	1	0	*	NCU06233
1	1	0	*	NCU06234
1	1	0	*	NCU06235
1	1	0	*	NCU06236
1	1	0	*	NCU06237
1	1	0	*	NCU06239
1	1	0	*	NCU06247
1	1	0	*	NCU06248
1	1	0	*	NCU06252
1	1	0	*	NCU06253
1	1	0	*	NCU06255
1	1	0	*	NCU06258
1	1	0	*	NCU06263
1	1	0	*	NCU06269
1	1	0	*	NCU06276
1	1	0	*	NCU06281
1	1	0	*	NCU06282
1	1	0	*	NCU06283
1	1	0	*	NCU06286
1	1	0	*	NCU06287
1	1	0	*	NCU06288
1	1	0	*	NCU06289
1	1	0	*	NCU06290
1	1	0	*	NCU06293
1	1	0	*	NCU06294
1	1	0	*	NCU06298
1	1	0	*	NCU06299
1	1	0	*	NCU06301
1	1	0	*	NCU06302
1	1	0	*	NCU06304
1	1	0	*	NCU06309
1	1	0	*	NCU06312
1	1	0	*	NCU06313
1	1	0	*	NCU06319
1	1	0	*	NCU06320
1	1	0	*	NCU06321
1	1	0	*	NCU06324
1	1	0	*	NCU06325
1	1	0	*	NCU06327
1	1	0	*	NCU06328
1	1	0	*	NCU06329
1	1	0	*	NCU06334
1	1	0	*	NCU06335
1	1	0	*	NCU06339
1	1	0	*	NCU06343
1	1	0	*	NCU06349
1	1	0	*	NCU06350
1	1	0	*	NCU06358
1	1	0	*	NCU06359
1	1	0	*	NCU06363
1	1	0	*	NCU06373
1	1	0	*	NCU06382
1	1	0	*	NCU06383
1	1	0	*	NCU06385
1	1	0	*	NCU06387
1	1	0	*	NCU06391
1	1	0	*	NCU06398
1	1	0	*	NCU06399
1	1	0	*	NCU06400
1	1	0	*	NCU06405
1	1	0	*	NCU06406
1	1	0	*	NCU06411
1	1	0	*	NCU06412
1	1	0	*	NCU06413
1	1	0	*	NCU06415
1	1	0	*	NCU06420
1	1	0	*	NCU06421
1	1	0	*	NCU06422
1	1	0	*	NCU06423
1	1	0	*	NCU06425
1	1	0	*	NCU06426
1	1	0	*	NCU06427
1	1	0	*	NCU06434
1	1	0	*	NCU06443
1	1	0	*	NCU06445
1	1	0	*	NCU06455
1	1	0	*	NCU06461
1	1	0	*	NCU06462
1	1	0	*	NCU06467
1	1	0	*	NCU06474
1	1	0	*	NCU06475
1	1	0	*	NCU06476
1	1	0	*	NCU06478
1	1	0	*	NCU06479
1	1	0	*	NCU06480
1	1	0	*	NCU06486
1	1	0	*	NCU06487
1	1	0	*	NCU06496
1	1	0	*	NCU06499
1	1	0	*	NCU06504
1	1	0	*	NCU06506
1	1	0	*	NCU06507
1	1	0	*	NCU06511
1	1	0	*	NCU06513
1	1	0	*	NCU06514
1	1	0	*	NCU06515
1	1	0	*	NCU06516
1	1	0	*	NCU06517
1	1	0	*	NCU06518
1	1	0	*	NCU06521
1	1	0	*	NCU06524
1	1	0	*	NCU06525
1	1	0	*	NCU06526
1	1	0	*	NCU06529
1	1	0	*	NCU06531
1	1	0	*	NCU06536
1	1	0	*	NCU06537
1	1	0	*	NCU06538
1	1	0	*	NCU06546
1	1	0	*	NCU06547
1	1	0	*	NCU06548
1	1	0	*	NCU06551
1	1	0	*	NCU06555
1	1	0	*	NCU06557
1	1	0	*	NCU06560
1	1	0	*	NCU06565
1	1	0	*	NCU06570
1	1	0	*	NCU06571
1	1	0	*	NCU06574
1	1	0	*	NCU06575
1	1	0	*	NCU06581
1	1	0	*	NCU06582
1	1	0	*	NCU06583
1	1	0	*	NCU06584
1	1	0	*	NCU06588
1	1	0	*	NCU06589
1	1	0	*	NCU06590
1	1	0	*	NCU06591
1	1	0	*	NCU06592
1	1	0	*	NCU06597
1	1	0	*	NCU06598
1	1	0	*	NCU06599
1	1	0	*	NCU06602
1	1	0	*	NCU06604
1	1	0	*	NCU06607
1	1	0	*	NCU06608
1	1	0	*	NCU06612
1	1	0	*	NCU06613
1	1	0	*	NCU06616
1	1	0	*	NCU06620
1	1	0	*	NCU06623
1	1	0	*	NCU06627
1	1	0	*	NCU06640
1	1	0	*	NCU06641
1	1	0	*	NCU06644
1	1	0	*	NCU06645
1	1	0	*	NCU06650
1	1	0	*	NCU06654
1	1	0	*	NCU06657
1	1	0	*	NCU06667
1	1	0	*	NCU06668
1	1	0	*	NCU06675
1	1	0	*	NCU06680
1	1	0	*	NCU06681
1	1	0	*	NCU06683
1	1	0	*	NCU06685
1	1	0	*	NCU06686
1	1	0	*	NCU06690
1	1	0	*	NCU06691
1	1	0	*	NCU06693
1	1	0	*	NCU06696
1	1	0	*	NCU06707
1	1	0	*	NCU06709
1	1	0	*	NCU06714
1	1	0	*	NCU06725
1	1	0	*	NCU06730
1	1	0	*	NCU06731
1	1	0	*	NCU06744
1	1	0	*	NCU06746
1	1	0	*	NCU06747
1	1	0	*	NCU06752
1	1	0	*	NCU06754
1	1	0	*	NCU06759
1	1	0	*	NCU06765
1	1	0	*	NCU06772
1	1	0	*	NCU06773
1	1	0	*	NCU06778
1	1	0	*	NCU06784
1	1	0	*	NCU06788
1	1	0	*	NCU06791
1	1	0	*	NCU06793
1	1	0	*	NCU06794
1	1	0	*	NCU06795
1	1	0	*	NCU06797
1	1	0	*	NCU06806
1	1	0	*	NCU06807
1	1	0	*	NCU06808
1	1	0	*	NCU06810
1	1	0	*	NCU06811
1	1	0	*	NCU06815
1	1	0	*	NCU06817
1	1	0	*	NCU06822
1	1	0	*	NCU06823
1	1	0	*	NCU06824
1	1	0	*	NCU06826
1	1	0	*	NCU06833
1	1	0	*	NCU06837
1	1	0	*	NCU06838
1	1	0	*	NCU06840
1	1	0	*	NCU06841
1	1	0	*	NCU06849
1	1	0	*	NCU06851
1	1	0	*	NCU06852
1	1	0	*	NCU06853
1	1	0	*	NCU06862
1	1	0	*	NCU06863
1	1	0	*	NCU06864
1	1	0	*	NCU06867
1	1	0	*	NCU06872
1	1	0	*	NCU06874
1	1	0	*	NCU06878
1	1	0	*	NCU06879
1	1	0	*	NCU06883
1	1	0	*	NCU06884
1	1	0	*	NCU06885
1	1	0	*	NCU06886
1	1	0	*	NCU06887
1	1	0	*	NCU06888
1	1	0	*	NCU06889
1	1	0	*	NCU06890
1	1	0	*	NCU06894
1	1	0	*	NCU06896
1	1	0	*	NCU06897
1	1	0	*	NCU06898
1	1	0	*	NCU06899
1	1	0	*	NCU06901
1	1	0	*	NCU06902
1	1	0	*	NCU06903
1	1	0	*	NCU06904
1	1	0	*	NCU06906
1	1	0	*	NCU06907
1	1	0	*	NCU06908
1	1	0	*	NCU06911
1	1	0	*	NCU06912
1	1	0	*	NCU06913
1	1	0	*	NCU06915
1	1	0	*	NCU06916
1	1	0	*	NCU06917
1	1	0	*	NCU06920
1	1	0	*	NCU06926
1	1	0	*	NCU06928
1	1	0	*	NCU06930
1	1	0	*	NCU06933
1	1	0	*	NCU06934
1	1	0	*	NCU06935
1	1	0	*	NCU06937
1	1	0	*	NCU06938
1	1	0	*	NCU06940
1	1	0	*	NCU06944
1	1	0	*	NCU06946
1	1	0	*	NCU06948
1	1	0	*	NCU06949
1	1	0	*	NCU06951
1	1	0	*	NCU06953
1	1	0	*	NCU06954
1	1	0	*	NCU06955
1	1	0	*	NCU06957
1	1	0	*	NCU06958
1	1	0	*	NCU06963
1	1	0	*	NCU06964
1	1	0	*	NCU06965
1	1	0	*	NCU06967
1	1	0	*	NCU06973
1	1	0	*	NCU06975
1	1	0	*	NCU06978
1	1	0	*	NCU06980
1	1	0	*	NCU06981
1	1	0	*	NCU06983
1	1	0	*	NCU06984
1	1	0	*	NCU06985
1	1	0	*	NCU06991
1	1	0	*	NCU06995
1	1	0	*	NCU07003
1	1	0	*	NCU07007
1	1	0	*	NCU07008
1	1	0	*	NCU07009
1	1	0	*	NCU07016
1	1	0	*	NCU07017
1	1	0	*	NCU07018
1	1	0	*	NCU07028
1	1	0	*	NCU07029
1	1	0	*	NCU07030
1	1	0	*	NCU07031
1	1	0	*	NCU07032
1	1	0	*	NCU07037
1	1	0	*	NCU07038
1	1	0	*	NCU07043
1	1	0	*	NCU07044
1	1	0	*	NCU07046
1	1	0	*	NCU07047
1	1	0	*	NCU07048
1	1	0	*	NCU07049
1	1	0	*	NCU07050
1	1	0	*	NCU07051
1	1	0	*	NCU07054
1	1	0	*	NCU07061
1	1	0	*	NCU07063
1	1	0	*	NCU07065
1	1	0	*	NCU07072
1	1	0	*	NCU07073
1	1	0	*	NCU07074
1	1	0	*	NCU07077
1	1	0	*	NCU07079
1	1	0	*	NCU07080
1	1	0	*	NCU07083
1	1	0	*	NCU07084
1	1	0	*	NCU07085
1	1	0	*	NCU07086
1	1	0	*	NCU07087
1	1	0	*	NCU07088
1	1	0	*	NCU07090
1	1	0	*	NCU07091
1	1	0	*	NCU07092
1	1	0	*	NCU07095
1	1	0	*	NCU07098
1	1	0	*	NCU07099
1	1	0	*	NCU07100
1	1	0	*	NCU07102
1	1	0	*	NCU07103
1	1	0	*	NCU07104
1	1	0	*	NCU07105
1	1	0	*	NCU07106
1	1	0	*	NCU07109
1	1	0	*	NCU07110
1	1	0	*	NCU07113
1	1	0	*	NCU07114
1	1	0	*	NCU07115
1	1	0	*	NCU07116
1	1	0	*	NCU07121
