# Species	Genes	Alg.-Conn.	Penicillium_sp_2HH.fasta	P.oxalicum_114-2.fasta
1	1	0	*	PDE_08166
1	1	0	*	PDE_02130
1	1	0	*	PDE_00797
1	1	0	*	PDE_06044
1	1	0	*	PDE_01070
1	1	0	*	PDE_10000
1	1	0	*	PDE_10010
1	1	0	*	PDE_01432
1	1	0	*	PDE_04016
1	1	0	*	PDE_02890
1	1	0	*	PDE_02410
1	1	0	*	PDE_01654
1	1	0	*	PDE_02128
1	1	0	*	PDE_06683
1	1	0	*	PDE_01433
1	1	0	*	PDE_05885
1	1	0	*	PDE_01075
1	1	0	*	PDE_10008
1	1	0	*	PDE_08329
1	1	0	*	PDE_06034
1	1	0	*	PDE_05326
1	1	0	*	PDE_04438
1	1	0	*	PDE_00880
1	1	0	*	PDE_01074
1	1	0	*	PDE_02123
1	1	0	*	PDE_04447
1	1	0	*	PDE_09198
1	1	0	*	PDE_00077
1	1	0	*	PDE_01185
1	1	0	*	PDE_09237
1	1	0	*	PDE_09791
1	1	0	*	PDE_06573
1	1	0	*	PDE_04060
1	1	0	*	PDE_06225
1	1	0	*	PDE_08286
1	1	0	*	PDE_01307
1	1	0	*	PDE_07997
1	1	0	*	PDE_02198
1	1	0	*	PDE_08240
1	1	0	*	PDE_02332
1	1	0	*	PDE_09998
1	1	0	*	PDE_00457
1	1	0	*	PDE_05966
1	1	0	*	PDE_08943
1	1	0	*	PDE_05322
1	1	0	*	PDE_02441
1	1	0	*	PDE_09372
1	1	0	*	PDE_02930
1	1	0	*	PDE_03446
1	1	0	*	PDE_05377
1	1	0	*	PDE_01141
1	1	0	*	PDE_01133
1	1	0	*	PDE_01263
1	1	0	*	PDE_05338
1	1	0	*	PDE_02801
1	1	0	*	PDE_05222
1	1	0	*	PDE_01223
1	1	0	*	PDE_06182
1	1	0	*	PDE_08361
1	1	0	*	PDE_08464
1	1	0	*	PDE_01210
1	1	0	*	PDE_04100
1	1	0	*	PDE_06801
1	1	0	*	PDE_09745
1	1	0	*	PDE_07012
1	1	0	*	PDE_07000
1	1	0	*	PDE_03332
1	1	0	*	PDE_01423
1	1	0	*	PDE_01534
1	1	0	*	PDE_07310
1	1	0	*	PDE_04017
1	1	0	*	PDE_07118
1	1	0	*	PDE_00117
1	1	0	*	PDE_05246
1	1	0	*	PDE_01076
1	1	0	*	PDE_00810
1	1	0	*	PDE_05886
1	1	0	*	PDE_08155
1	1	0	*	PDE_06251
1	1	0	*	PDE_09619
1	1	0	*	PDE_03279
1	1	0	*	PDE_00573
1	1	0	*	PDE_05842
1	1	0	*	PDE_09483
1	1	0	*	PDE_01246
1	1	0	*	PDE_03840
1	1	0	*	PDE_08443
1	1	0	*	PDE_01939
1	1	0	*	PDE_03355
1	1	0	*	PDE_08208
1	1	0	*	PDE_03849
1	1	0	*	PDE_06690
1	1	0	*	PDE_08353
1	1	0	*	PDE_05408
1	1	0	*	PDE_05942
1	1	0	*	PDE_02361
1	1	0	*	PDE_08652
1	1	0	*	PDE_06405
1	1	0	*	PDE_07185
1	1	0	*	PDE_08973
1	1	0	*	PDE_07710
1	1	0	*	PDE_07201
1	1	0	*	PDE_03476
1	1	0	*	PDE_01311
1	1	0	*	PDE_01235
1	1	0	*	PDE_00807
1	1	0	*	PDE_03888
1	1	0	*	PDE_04377
1	1	0	*	PDE_07886
1	1	0	*	PDE_06763
1	1	0	*	PDE_03228
1	1	0	*	PDE_03304
1	1	0	*	PDE_04306
1	1	0	*	PDE_06206
1	1	0	*	PDE_02141
1	1	0	*	PDE_06602
1	1	0	*	PDE_08925
1	1	0	*	PDE_03395
1	1	0	*	PDE_03833
1	1	0	*	PDE_06876
1	1	0	*	PDE_08689
1	1	0	*	PDE_02409
1	1	0	*	PDE_08986
1	1	0	*	PDE_05096
1	1	0	*	PDE_09114
1	1	0	*	PDE_03293
1	1	0	*	PDE_00909
1	1	0	*	PDE_03188
1	1	0	*	PDE_06589
1	1	0	*	PDE_05659
1	1	0	*	PDE_08206
1	1	0	*	PDE_01145
1	1	0	*	PDE_07241
1	1	0	*	PDE_00346
1	1	0	*	PDE_06500
1	1	0	*	PDE_08276
1	1	0	*	PDE_00916
1	1	0	*	PDE_09528
1	1	0	*	PDE_03174
1	1	0	*	PDE_01642
1	1	0	*	PDE_05206
1	1	0	*	PDE_09788
1	1	0	*	PDE_05725
1	1	0	*	PDE_09005
1	1	0	*	PDE_08104
1	1	0	*	PDE_00910
1	1	0	*	PDE_07932
1	1	0	*	PDE_01129
1	1	0	*	PDE_05775
1	1	0	*	PDE_01847
1	1	0	*	PDE_06634
1	1	0	*	PDE_03145
1	1	0	*	PDE_08140
1	1	0	*	PDE_00630
1	1	0	*	PDE_03635
1	1	0	*	PDE_02885
1	1	0	*	PDE_09772
1	1	0	*	PDE_00518
1	1	0	*	PDE_06846
1	1	0	*	PDE_00775
1	1	0	*	PDE_02933
1	1	0	*	PDE_02652
1	1	0	*	PDE_03537
1	1	0	*	PDE_05224
1	1	0	*	PDE_01055
1	1	0	*	PDE_01683
1	1	0	*	PDE_04190
1	1	0	*	PDE_06091
1	1	0	*	PDE_05441
1	1	0	*	PDE_02149
1	1	0	*	PDE_09252
1	1	0	*	PDE_09065
1	1	0	*	PDE_08584
1	1	0	*	PDE_09785
1	1	0	*	PDE_00074
1	1	0	*	PDE_00353
1	1	0	*	PDE_03281
1	1	0	*	PDE_08078
1	1	0	*	PDE_08592
1	1	0	*	PDE_09508
1	1	0	*	PDE_00296
1	1	0	*	PDE_09690
1	1	0	*	PDE_05142
1	1	0	*	PDE_02412
1	1	0	*	PDE_04277
1	1	0	*	PDE_00483
1	1	0	*	PDE_07260
1	1	0	*	PDE_02615
1	1	0	*	PDE_01508
1	1	0	*	PDE_02085
1	1	0	*	PDE_03320
1	1	0	*	PDE_04413
1	1	0	*	PDE_03532
1	1	0	*	PDE_09258
1	1	0	*	PDE_00392
1	1	0	*	PDE_04440
1	1	0	*	PDE_07755
1	1	0	*	PDE_04275
1	1	0	*	PDE_07429
1	1	0	*	PDE_00033
1	1	0	*	PDE_02887
1	1	0	*	PDE_08424
1	1	0	*	PDE_05496
1	1	0	*	PDE_06033
1	1	0	*	PDE_07644
1	1	0	*	PDE_04116
1	1	0	*	PDE_02173
1	1	0	*	PDE_01973
1	1	0	*	PDE_07216
1	1	0	*	PDE_04041
1	1	0	*	PDE_00869
1	1	0	*	PDE_08356
1	1	0	*	PDE_04301
1	1	0	*	PDE_06041
1	1	0	*	PDE_10005
1	1	0	*	PDE_01134
1	1	0	*	PDE_05892
1	1	0	*	PDE_00997
1	1	0	*	PDE_04307
1	1	0	*	PDE_02810
1	1	0	*	PDE_00605
1	1	0	*	PDE_00737
1	1	0	*	PDE_00593
1	1	0	*	PDE_04501
1	1	0	*	PDE_06051
1	1	0	*	PDE_09243
1	1	0	*	PDE_05618
1	1	0	*	PDE_06551
1	1	0	*	PDE_07732
1	1	0	*	PDE_04682
1	1	0	*	PDE_08167
1	1	0	*	PDE_09776
1	1	0	*	PDE_09231
1	1	0	*	PDE_07987
1	1	0	*	PDE_04357
1	1	0	*	PDE_04125
1	1	0	*	PDE_09746
1	1	0	*	PDE_03980
1	1	0	*	PDE_02529
1	1	0	*	PDE_07981
1	1	0	*	PDE_04886
1	1	0	*	PDE_07417
1	1	0	*	PDE_02900
1	1	0	*	PDE_00649
1	1	0	*	PDE_06199
1	1	0	*	PDE_03699
1	1	0	*	PDE_08421
1	1	0	*	PDE_00657
1	1	0	*	PDE_05487
1	1	0	*	PDE_04014
1	1	0	*	PDE_02580
1	1	0	*	PDE_04836
1	1	0	*	PDE_08452
1	1	0	*	PDE_04067
1	1	0	*	PDE_04022
1	1	0	*	PDE_09666
1	1	0	*	PDE_01142
1	1	0	*	PDE_04064
1	1	0	*	PDE_06392
1	1	0	*	PDE_02312
1	1	0	*	PDE_07544
1	1	0	*	PDE_06816
1	1	0	*	PDE_05894
1	1	0	*	PDE_00178
1	1	0	*	PDE_08901
1	1	0	*	PDE_01857
1	1	0	*	PDE_01323
1	1	0	*	PDE_02263
1	1	0	*	PDE_04001
1	1	0	*	PDE_09989
1	1	0	*	PDE_03704
1	1	0	*	PDE_07645
1	1	0	*	PDE_02122
1	1	0	*	PDE_01239
1	1	0	*	PDE_03422
1	1	0	*	PDE_08509
1	1	0	*	PDE_06413
1	1	0	*	PDE_04383
1	1	0	*	PDE_08928
1	1	0	*	PDE_06172
1	1	0	*	PDE_03019
1	1	0	*	PDE_04880
1	1	0	*	PDE_09999
1	1	0	*	PDE_05680
1	1	0	*	PDE_06581
1	1	0	*	PDE_04855
1	1	0	*	PDE_08006
1	1	0	*	PDE_03338
1	1	0	*	PDE_04691
1	1	0	*	PDE_06908
1	1	0	*	PDE_04107
1	1	0	*	PDE_01231
1	1	0	*	PDE_01146
1	1	0	*	PDE_00115
1	1	0	*	PDE_01123
1	1	0	*	PDE_09193
1	1	0	*	PDE_05949
1	1	0	*	PDE_06673
1	1	0	*	PDE_03982
1	1	0	*	PDE_04536
1	1	0	*	PDE_03721
1	1	0	*	PDE_05080
1	1	0	*	PDE_07312
1	1	0	*	PDE_09576
1	1	0	*	PDE_09625
1	1	0	*	PDE_01137
1	1	0	*	PDE_07589
1	1	0	*	PDE_07874
1	1	0	*	PDE_01000
1	1	0	*	PDE_05356
1	1	0	*	PDE_03708
1	1	0	*	PDE_02127
1	1	0	*	PDE_02611
1	1	0	*	PDE_09827
1	1	0	*	PDE_09957
1	1	0	*	PDE_05170
1	1	0	*	PDE_09932
1	1	0	*	PDE_09070
1	1	0	*	PDE_07865
1	1	0	*	PDE_02398
1	1	0	*	PDE_05853
1	1	0	*	PDE_06957
1	1	0	*	PDE_09185
1	1	0	*	PDE_08778
1	1	0	*	PDE_08374
1	1	0	*	PDE_07427
1	1	0	*	PDE_03429
1	1	0	*	PDE_03327
1	1	0	*	PDE_08571
1	1	0	*	PDE_09701
1	1	0	*	PDE_09329
1	1	0	*	PDE_05041
1	1	0	*	PDE_05810
1	1	0	*	PDE_02425
1	1	0	*	PDE_04023
1	1	0	*	PDE_02043
1	1	0	*	PDE_06527
1	1	0	*	PDE_03922
1	1	0	*	PDE_06554
1	1	0	*	PDE_01128
1	1	0	*	PDE_01535
1	1	0	*	PDE_03072
1	1	0	*	PDE_05673
1	1	0	*	PDE_04729
1	1	0	*	PDE_04137
1	1	0	*	PDE_00225
1	1	0	*	PDE_08157
1	1	0	*	PDE_09950
1	1	0	*	PDE_07391
1	1	0	*	PDE_05957
1	1	0	*	PDE_09427
1	1	0	*	PDE_03634
1	1	0	*	PDE_09740
1	1	0	*	PDE_04029
1	1	0	*	PDE_09980
1	1	0	*	PDE_02132
1	1	0	*	PDE_01950
1	1	0	*	PDE_05232
1	1	0	*	PDE_07751
1	1	0	*	PDE_09592
1	1	0	*	PDE_07604
1	1	0	*	PDE_05403
1	1	0	*	PDE_01102
1	1	0	*	PDE_04930
1	1	0	*	PDE_02048
1	1	0	*	PDE_06373
1	1	0	*	PDE_05087
1	1	0	*	PDE_01226
1	1	0	*	PDE_03172
1	1	0	*	PDE_04901
1	1	0	*	PDE_03307
1	1	0	*	PDE_02030
1	1	0	*	PDE_07182
1	1	0	*	PDE_05205
1	1	0	*	PDE_00770
1	1	0	*	PDE_05352
1	1	0	*	PDE_07372
1	1	0	*	PDE_09386
1	1	0	*	PDE_09348
1	1	0	*	PDE_01431
1	1	0	*	PDE_06529
1	1	0	*	PDE_06484
1	1	0	*	PDE_04460
1	1	0	*	PDE_01064
1	1	0	*	PDE_00808
1	1	0	*	PDE_03987
1	1	0	*	PDE_05877
1	1	0	*	PDE_07354
1	1	0	*	PDE_03713
1	1	0	*	PDE_09127
1	1	0	*	PDE_00691
1	1	0	*	PDE_04485
1	1	0	*	PDE_01949
1	1	0	*	PDE_07374
1	1	0	*	PDE_09600
1	1	0	*	PDE_00805
1	1	0	*	PDE_00695
1	1	0	*	PDE_01232
1	1	0	*	PDE_04766
1	1	0	*	PDE_00547
1	1	0	*	PDE_01179
1	1	0	*	PDE_03924
1	1	0	*	PDE_07565
1	1	0	*	PDE_00621
1	1	0	*	PDE_01944
1	1	0	*	PDE_06442
1	1	0	*	PDE_04380
1	1	0	*	PDE_07711
1	1	0	*	PDE_06382
1	1	0	*	PDE_06278
1	1	0	*	PDE_03896
1	1	0	*	PDE_00929
1	1	0	*	PDE_09242
1	1	0	*	PDE_01251
1	1	0	*	PDE_00738
1	1	0	*	PDE_02032
1	1	0	*	PDE_02931
1	1	0	*	PDE_01267
1	1	0	*	PDE_00034
1	1	0	*	PDE_05372
1	1	0	*	PDE_02211
1	1	0	*	PDE_07656
1	1	0	*	PDE_04905
1	1	0	*	PDE_03093
1	1	0	*	PDE_01125
1	1	0	*	PDE_00762
1	1	0	*	PDE_00297
1	1	0	*	PDE_01612
1	1	0	*	PDE_04002
1	1	0	*	PDE_06296
1	1	0	*	PDE_04069
1	1	0	*	PDE_05061
1	1	0	*	PDE_09958
1	1	0	*	PDE_09191
1	1	0	*	PDE_09416
1	1	0	*	PDE_04782
1	1	0	*	PDE_06049
1	1	0	*	PDE_05856
1	1	0	*	PDE_05789
1	1	0	*	PDE_03972
1	1	0	*	PDE_03749
1	1	0	*	PDE_03730
1	1	0	*	PDE_05869
1	1	0	*	PDE_04955
1	1	0	*	PDE_06083
1	1	0	*	PDE_03284
1	1	0	*	PDE_06126
1	1	0	*	PDE_05489
1	1	0	*	PDE_02898
1	1	0	*	PDE_02771
1	1	0	*	PDE_05359
1	1	0	*	PDE_03761
1	1	0	*	PDE_05311
1	1	0	*	PDE_06119
1	1	0	*	PDE_09935
1	1	0	*	PDE_00792
1	1	0	*	PDE_02199
1	1	0	*	PDE_07049
1	1	0	*	PDE_03992
1	1	0	*	PDE_01351
1	1	0	*	PDE_06607
1	1	0	*	PDE_05234
1	1	0	*	PDE_05272
1	1	0	*	PDE_02240
1	1	0	*	PDE_00037
1	1	0	*	PDE_07651
1	1	0	*	PDE_04730
1	1	0	*	PDE_06045
1	1	0	*	PDE_04563
1	1	0	*	PDE_00511
1	1	0	*	PDE_05507
1	1	0	*	PDE_01248
1	1	0	*	PDE_05504
1	1	0	*	PDE_09239
1	1	0	*	PDE_06886
1	1	0	*	PDE_09190
1	1	0	*	PDE_09700
1	1	0	*	PDE_03398
1	1	0	*	PDE_06513
1	1	0	*	PDE_07088
1	1	0	*	PDE_05265
1	1	0	*	PDE_06024
1	1	0	*	PDE_01968
1	1	0	*	PDE_01526
1	1	0	*	PDE_07616
1	1	0	*	PDE_05466
1	1	0	*	PDE_04346
1	1	0	*	PDE_06021
1	1	0	*	PDE_01362
1	1	0	*	PDE_08568
1	1	0	*	PDE_08222
1	1	0	*	PDE_02543
1	1	0	*	PDE_03146
1	1	0	*	PDE_04770
1	1	0	*	PDE_09133
1	1	0	*	PDE_07231
1	1	0	*	PDE_01533
1	1	0	*	PDE_08066
1	1	0	*	PDE_02320
1	1	0	*	PDE_04006
1	1	0	*	PDE_02766
1	1	0	*	PDE_06108
1	1	0	*	PDE_06113
1	1	0	*	PDE_07890
1	1	0	*	PDE_01630
1	1	0	*	PDE_00906
1	1	0	*	PDE_03489
1	1	0	*	PDE_08314
1	1	0	*	PDE_03627
1	1	0	*	PDE_01578
1	1	0	*	PDE_04517
1	1	0	*	PDE_04109
1	1	0	*	PDE_02777
1	1	0	*	PDE_01283
1	1	0	*	PDE_00560
1	1	0	*	PDE_06844
1	1	0	*	PDE_06475
1	1	0	*	PDE_04882
1	1	0	*	PDE_08343
1	1	0	*	PDE_03694
1	1	0	*	PDE_03979
1	1	0	*	PDE_03851
1	1	0	*	PDE_01952
1	1	0	*	PDE_05483
1	1	0	*	PDE_06593
1	1	0	*	PDE_07277
1	1	0	*	PDE_01060
1	1	0	*	PDE_08003
1	1	0	*	PDE_04976
1	1	0	*	PDE_06925
1	1	0	*	PDE_06157
1	1	0	*	PDE_06216
1	1	0	*	PDE_00414
1	1	0	*	PDE_06512
1	1	0	*	PDE_07128
1	1	0	*	PDE_04164
1	1	0	*	PDE_03067
1	1	0	*	PDE_07430
1	1	0	*	PDE_00388
1	1	0	*	PDE_00794
1	1	0	*	PDE_07831
1	1	0	*	PDE_00984
1	1	0	*	PDE_06616
1	1	0	*	PDE_07879
1	1	0	*	PDE_01563
1	1	0	*	PDE_08277
1	1	0	*	PDE_02228
1	1	0	*	PDE_03625
1	1	0	*	PDE_05724
1	1	0	*	PDE_05281
1	1	0	*	PDE_03343
1	1	0	*	PDE_04915
1	1	0	*	PDE_04398
1	1	0	*	PDE_02430
1	1	0	*	PDE_06082
1	1	0	*	PDE_00557
1	1	0	*	PDE_07166
1	1	0	*	PDE_08829
1	1	0	*	PDE_07110
1	1	0	*	PDE_02260
1	1	0	*	PDE_03066
1	1	0	*	PDE_05984
1	1	0	*	PDE_00382
1	1	0	*	PDE_00553
1	1	0	*	PDE_02266
1	1	0	*	PDE_03022
1	1	0	*	PDE_07051
1	1	0	*	PDE_07004
1	1	0	*	PDE_04348
1	1	0	*	PDE_02280
1	1	0	*	PDE_05844
1	1	0	*	PDE_00697
1	1	0	*	PDE_00972
1	1	0	*	PDE_00690
1	1	0	*	PDE_01748
1	1	0	*	PDE_07210
1	1	0	*	PDE_05273
1	1	0	*	PDE_01352
1	1	0	*	PDE_09410
1	1	0	*	PDE_02053
1	1	0	*	PDE_06039
1	1	0	*	PDE_01265
1	1	0	*	PDE_02770
1	1	0	*	PDE_02568
1	1	0	*	PDE_04956
1	1	0	*	PDE_06578
1	1	0	*	PDE_00499
1	1	0	*	PDE_09099
1	1	0	*	PDE_07948
1	1	0	*	PDE_05812
1	1	0	*	PDE_07253
1	1	0	*	PDE_07958
1	1	0	*	PDE_08231
1	1	0	*	PDE_00272
1	1	0	*	PDE_03348
1	1	0	*	PDE_06497
1	1	0	*	PDE_00342
1	1	0	*	PDE_01277
1	1	0	*	PDE_01337
1	1	0	*	PDE_07660
1	1	0	*	PDE_06040
1	1	0	*	PDE_01414
1	1	0	*	PDE_01229
1	1	0	*	PDE_02748
1	1	0	*	PDE_09330
1	1	0	*	PDE_07878
1	1	0	*	PDE_06530
1	1	0	*	PDE_07431
1	1	0	*	PDE_04853
1	1	0	*	PDE_06195
1	1	0	*	PDE_07590
1	1	0	*	PDE_06424
1	1	0	*	PDE_05891
1	1	0	*	PDE_01487
1	1	0	*	PDE_02609
1	1	0	*	PDE_01475
1	1	0	*	PDE_03423
1	1	0	*	PDE_01127
1	1	0	*	PDE_02636
1	1	0	*	PDE_06549
1	1	0	*	PDE_06085
1	1	0	*	PDE_01627
1	1	0	*	PDE_06275
1	1	0	*	PDE_05533
1	1	0	*	PDE_01478
1	1	0	*	PDE_09244
1	1	0	*	PDE_02620
1	1	0	*	PDE_06054
1	1	0	*	PDE_00124
1	1	0	*	PDE_04803
1	1	0	*	PDE_03996
1	1	0	*	PDE_04325
1	1	0	*	PDE_01405
1	1	0	*	PDE_07868
1	1	0	*	PDE_05813
1	1	0	*	PDE_09629
1	1	0	*	PDE_02719
1	1	0	*	PDE_08935
1	1	0	*	PDE_06691
1	1	0	*	PDE_07117
1	1	0	*	PDE_04765
1	1	0	*	PDE_02683
1	1	0	*	PDE_07133
1	1	0	*	PDE_05366
1	1	0	*	PDE_06496
1	1	0	*	PDE_08239
1	1	0	*	PDE_01386
1	1	0	*	PDE_00606
1	1	0	*	PDE_06393
1	1	0	*	PDE_09197
1	1	0	*	PDE_03596
1	1	0	*	PDE_04344
1	1	0	*	PDE_01843
1	1	0	*	PDE_02734
1	1	0	*	PDE_06592
1	1	0	*	PDE_00143
1	1	0	*	PDE_08387
1	1	0	*	PDE_00952
1	1	0	*	PDE_04986
1	1	0	*	PDE_07677
1	1	0	*	PDE_01171
1	1	0	*	PDE_05777
1	1	0	*	PDE_08658
1	1	0	*	PDE_00215
1	1	0	*	PDE_07597
1	1	0	*	PDE_01126
1	1	0	*	PDE_03883
1	1	0	*	PDE_02943
1	1	0	*	PDE_08846
1	1	0	*	PDE_06503
1	1	0	*	PDE_01990
1	1	0	*	PDE_02057
1	1	0	*	PDE_06436
1	1	0	*	PDE_01062
1	1	0	*	PDE_09677
1	1	0	*	PDE_01885
1	1	0	*	PDE_03198
1	1	0	*	PDE_07923
1	1	0	*	PDE_02790
1	1	0	*	PDE_03944
1	1	0	*	PDE_01382
1	1	0	*	PDE_06097
1	1	0	*	PDE_08156
1	1	0	*	PDE_00380
1	1	0	*	PDE_09319
1	1	0	*	PDE_01122
1	1	0	*	PDE_07017
1	1	0	*	PDE_09817
1	1	0	*	PDE_05062
1	1	0	*	PDE_09815
1	1	0	*	PDE_09445
1	1	0	*	PDE_02761
1	1	0	*	PDE_09140
1	1	0	*	PDE_06564
1	1	0	*	PDE_07706
1	1	0	*	PDE_03567
1	1	0	*	PDE_04028
1	1	0	*	PDE_04649
1	1	0	*	PDE_02183
1	1	0	*	PDE_06853
1	1	0	*	PDE_02699
1	1	0	*	PDE_02117
1	1	0	*	PDE_02442
1	1	0	*	PDE_07784
1	1	0	*	PDE_02300
1	1	0	*	PDE_07990
1	1	0	*	PDE_01359
1	1	0	*	PDE_05557
1	1	0	*	PDE_00268
1	1	0	*	PDE_06832
1	1	0	*	PDE_02286
1	1	0	*	PDE_05575
1	1	0	*	PDE_01233
1	1	0	*	PDE_07433
1	1	0	*	PDE_00999
1	1	0	*	PDE_06035
1	1	0	*	PDE_08195
1	1	0	*	PDE_00694
1	1	0	*	PDE_04441
1	1	0	*	PDE_04556
1	1	0	*	PDE_06210
1	1	0	*	PDE_07532
1	1	0	*	PDE_01633
1	1	0	*	PDE_05505
1	1	0	*	PDE_06043
1	1	0	*	PDE_04708
1	1	0	*	PDE_00530
1	1	0	*	PDE_04620
1	1	0	*	PDE_06566
1	1	0	*	PDE_06901
1	1	0	*	PDE_08432
1	1	0	*	PDE_02226
1	1	0	*	PDE_02238
1	1	0	*	PDE_04082
1	1	0	*	PDE_09765
1	1	0	*	PDE_09069
1	1	0	*	PDE_06175
1	1	0	*	PDE_08463
1	1	0	*	PDE_03219
1	1	0	*	PDE_06249
1	1	0	*	PDE_01841
1	1	0	*	PDE_06095
1	1	0	*	PDE_03024
1	1	0	*	PDE_07834
1	1	0	*	PDE_05285
1	1	0	*	PDE_04111
1	1	0	*	PDE_05384
1	1	0	*	PDE_05972
1	1	0	*	PDE_09580
1	1	0	*	PDE_08977
1	1	0	*	PDE_02902
1	1	0	*	PDE_08800
1	1	0	*	PDE_03405
1	1	0	*	PDE_04284
1	1	0	*	PDE_06964
1	1	0	*	PDE_06317
1	1	0	*	PDE_03969
1	1	0	*	PDE_07416
1	1	0	*	PDE_06842
1	1	0	*	PDE_02133
1	1	0	*	PDE_09249
1	1	0	*	PDE_04515
1	1	0	*	PDE_04995
1	1	0	*	PDE_05823
1	1	0	*	PDE_06663
1	1	0	*	PDE_08656
1	1	0	*	PDE_03021
1	1	0	*	PDE_04582
1	1	0	*	PDE_04613
1	1	0	*	PDE_00524
1	1	0	*	PDE_00116
1	1	0	*	PDE_05816
1	1	0	*	PDE_06605
1	1	0	*	PDE_04673
1	1	0	*	PDE_09057
1	1	0	*	PDE_06334
1	1	0	*	PDE_03277
1	1	0	*	PDE_06584
1	1	0	*	PDE_06577
1	1	0	*	PDE_08583
1	1	0	*	PDE_03817
1	1	0	*	PDE_07926
1	1	0	*	PDE_02334
1	1	0	*	PDE_03276
1	1	0	*	PDE_00410
1	1	0	*	PDE_08557
1	1	0	*	PDE_04445
1	1	0	*	PDE_00227
1	1	0	*	PDE_06618
1	1	0	*	PDE_09188
1	1	0	*	PDE_08158
1	1	0	*	PDE_04349
1	1	0	*	PDE_07901
1	1	0	*	PDE_01472
1	1	0	*	PDE_01729
1	1	0	*	PDE_07813
1	1	0	*	PDE_09049
1	1	0	*	PDE_07196
1	1	0	*	PDE_09472
1	1	0	*	PDE_04514
1	1	0	*	PDE_09591
1	1	0	*	PDE_03756
1	1	0	*	PDE_06236
1	1	0	*	PDE_06065
1	1	0	*	PDE_06594
1	1	0	*	PDE_07014
1	1	0	*	PDE_02651
1	1	0	*	PDE_08154
1	1	0	*	PDE_09096
1	1	0	*	PDE_08075
1	1	0	*	PDE_00644
1	1	0	*	PDE_05077
1	1	0	*	PDE_00316
1	1	0	*	PDE_06741
1	1	0	*	PDE_01151
1	1	0	*	PDE_08107
1	1	0	*	PDE_01149
1	1	0	*	PDE_08985
1	1	0	*	PDE_05470
1	1	0	*	PDE_06084
1	1	0	*	PDE_01781
1	1	0	*	PDE_00847
1	1	0	*	PDE_01632
1	1	0	*	PDE_05742
1	1	0	*	PDE_05220
1	1	0	*	PDE_01091
1	1	0	*	PDE_01143
1	1	0	*	PDE_02025
1	1	0	*	PDE_04727
1	1	0	*	PDE_09093
1	1	0	*	PDE_04784
1	1	0	*	PDE_05140
1	1	0	*	PDE_02333
1	1	0	*	PDE_02374
1	1	0	*	PDE_06914
1	1	0	*	PDE_01150
1	1	0	*	PDE_06123
1	1	0	*	PDE_09447
1	1	0	*	PDE_05074
1	1	0	*	PDE_07633
1	1	0	*	PDE_04608
1	1	0	*	PDE_01292
1	1	0	*	PDE_06565
1	1	0	*	PDE_03891
1	1	0	*	PDE_06755
1	1	0	*	PDE_01116
1	1	0	*	PDE_03335
1	1	0	*	PDE_03894
1	1	0	*	PDE_06833
1	1	0	*	PDE_02907
1	1	0	*	PDE_05399
1	1	0	*	PDE_07087
1	1	0	*	PDE_07266
1	1	0	*	PDE_07541
1	1	0	*	PDE_09046
1	1	0	*	PDE_01183
1	1	0	*	PDE_07759
1	1	0	*	PDE_05005
1	1	0	*	PDE_05368
1	1	0	*	PDE_02068
1	1	0	*	PDE_08120
1	1	0	*	PDE_04020
1	1	0	*	PDE_06168
1	1	0	*	PDE_04114
1	1	0	*	PDE_00057
1	1	0	*	PDE_03818
1	1	0	*	PDE_05495
1	1	0	*	PDE_01936
1	1	0	*	PDE_07816
1	1	0	*	PDE_02028
1	1	0	*	PDE_03278
1	1	0	*	PDE_06490
1	1	0	*	PDE_04418
1	1	0	*	PDE_05073
1	1	0	*	PDE_02175
1	1	0	*	PDE_00362
1	1	0	*	PDE_02422
1	1	0	*	PDE_04272
1	1	0	*	PDE_02179
1	1	0	*	PDE_01158
1	1	0	*	PDE_06140
1	1	0	*	PDE_08283
1	1	0	*	PDE_02627
1	1	0	*	PDE_08287
1	1	0	*	PDE_08332
1	1	0	*	PDE_08029
1	1	0	*	PDE_06262
1	1	0	*	PDE_04701
1	1	0	*	PDE_02804
1	1	0	*	PDE_08588
1	1	0	*	PDE_06326
1	1	0	*	PDE_08503
1	1	0	*	PDE_08291
1	1	0	*	PDE_02265
1	1	0	*	PDE_02225
1	1	0	*	PDE_06290
1	1	0	*	PDE_02237
1	1	0	*	PDE_05860
1	1	0	*	PDE_03531
1	1	0	*	PDE_09229
1	1	0	*	PDE_06165
1	1	0	*	PDE_06903
1	1	0	*	PDE_07811
1	1	0	*	PDE_09247
1	1	0	*	PDE_06426
1	1	0	*	PDE_06980
1	1	0	*	PDE_00089
1	1	0	*	PDE_07078
1	1	0	*	PDE_09234
1	1	0	*	PDE_01991
1	1	0	*	PDE_09291
1	1	0	*	PDE_01278
1	1	0	*	PDE_03755
1	1	0	*	PDE_09763
1	1	0	*	PDE_09621
1	1	0	*	PDE_05979
1	1	0	*	PDE_08077
1	1	0	*	PDE_10001
1	1	0	*	PDE_01886
1	1	0	*	PDE_00356
1	1	0	*	PDE_03137
1	1	0	*	PDE_00636
1	1	0	*	PDE_06098
1	1	0	*	PDE_05636
1	1	0	*	PDE_09736
1	1	0	*	PDE_07641
1	1	0	*	PDE_01131
1	1	0	*	PDE_03186
1	1	0	*	PDE_08390
