# Species	Genes	Alg.-Conn.	Pucsensis_2HH.fasta	Scerevisiae_S288C.fasta
1	1	0	*	YGL049C
1	1	0	*	YGL050W
1	1	0	*	YGL051W
1	1	0	*	YGL053W
1	1	0	*	YGL057C
1	1	0	*	YGL060W
1	1	0	*	YGL061C
1	1	0	*	YGL063W
1	1	0	*	YGL066W
1	1	0	*	YGL071W
1	1	0	*	YGL073W
1	1	0	*	YGL075C
1	1	0	*	YGL079W
1	1	0	*	YGL081W
1	1	0	*	YGL082W
1	1	0	*	YGL086W
1	1	0	*	YGL089C
1	1	0	*	YGL090W
1	1	0	*	YGL092W
1	1	0	*	YGL093W
1	1	0	*	YGL096W
1	1	0	*	YGL098W
1	1	0	*	YGL104C
1	1	0	*	YGL105W
1	1	0	*	YGL107C
1	1	0	*	YGL108C
1	1	0	*	YGL110C
1	1	0	*	YGL111W
1	1	0	*	YGL113W
1	1	0	*	YGL117W
1	1	0	*	YGL121C
1	1	0	*	YGL122C
1	1	0	*	YGL126W
1	1	0	*	YGL127C
1	1	0	*	YGL128C
1	1	0	*	YGL129C
1	1	0	*	YGL131C
1	1	0	*	YGL133W
1	1	0	*	YGL134W
1	1	0	*	YGL138C
1	1	0	*	YGL139W
1	1	0	*	YGL140C
1	1	0	*	YGL141W
1	1	0	*	YGL145W
1	1	0	*	YGL146C
1	1	0	*	YGL151W
1	1	0	*	YGL154C
1	1	0	*	YGL158W
1	1	0	*	YGL160W
1	1	0	*	YGL162W
1	1	0	*	YGL166W
1	1	0	*	YGL168W
1	1	0	*	YGL170C
1	1	0	*	YGL172W
1	1	0	*	YGL174W
1	1	0	*	YGL175C
1	1	0	*	YGL176C
1	1	0	*	YGL178W
1	1	0	*	YGL179C
1	1	0	*	YGL181W
1	1	0	*	YGL183C
1	1	0	*	YGL185C
1	1	0	*	YGL188C-A
1	1	0	*	YGL192W
1	1	0	*	YGL193C
1	1	0	*	YGL194C-A
1	1	0	*	YGL197W
1	1	0	*	YGL204C
1	1	0	*	YGL209W
1	1	0	*	YGL213C
1	1	0	*	YGL215W
1	1	0	*	YGL216W
1	1	0	*	YGL219C
1	1	0	*	YGL222C
1	1	0	*	YGL223C
1	1	0	*	YGL226C-A
1	1	0	*	YGL226W
1	1	0	*	YGL227W
1	1	0	*	YGL228W
1	1	0	*	YGL229C
1	1	0	*	YGL230C
1	1	0	*	YGL233W
1	1	0	*	YGL235W
1	1	0	*	YGL237C
1	1	0	*	YGL240W
1	1	0	*	YGL241W
1	1	0	*	YGL243W
1	1	0	*	YGL244W
1	1	0	*	YGL247W
1	1	0	*	YGL249W
1	1	0	*	YGL250W
1	1	0	*	YGL251C
1	1	0	*	YGL254W
1	1	0	*	YGL257C
1	1	0	*	YGL258W
1	1	0	*	YGL258W-A
1	1	0	*	YGL259W
1	1	0	*	YGL260W
1	1	0	*	YGL261C
1	1	0	*	YGL262W
1	1	0	*	YGL263W
1	1	0	*	YGR001C
1	1	0	*	YGR002C
1	1	0	*	YGR003W
1	1	0	*	YGR004W
1	1	0	*	YGR006W
1	1	0	*	YGR008C
1	1	0	*	YGR009C
1	1	0	*	YGR013W
1	1	0	*	YGR014W
1	1	0	*	YGR015C
1	1	0	*	YGR016W
1	1	0	*	YGR017W
1	1	0	*	YGR018C
1	1	0	*	YGR023W
1	1	0	*	YGR026W
1	1	0	*	YGR027W-A
1	1	0	*	YGR027W-B
1	1	0	*	YGR030C
1	1	0	*	YGR031C-A
1	1	0	*	YGR035C
1	1	0	*	YGR035W-A
1	1	0	*	YGR038C-A
1	1	0	*	YGR038C-B
1	1	0	*	YGR041W
1	1	0	*	YGR042W
1	1	0	*	YGR043C
1	1	0	*	YGR044C
1	1	0	*	YGR046W
1	1	0	*	YGR047C
1	1	0	*	YGR049W
1	1	0	*	YGR050C
1	1	0	*	YGR052W
1	1	0	*	YGR053C
1	1	0	*	YGR057C
1	1	0	*	YGR059W
1	1	0	*	YGR062C
1	1	0	*	YGR065C
1	1	0	*	YGR066C
1	1	0	*	YGR067C
1	1	0	*	YGR068C
1	1	0	*	YGR070W
1	1	0	*	YGR071C
1	1	0	*	YGR072W
1	1	0	*	YGR075C
1	1	0	*	YGR077C
1	1	0	*	YGR079W
1	1	0	*	YGR081C
1	1	0	*	YGR084C
1	1	0	*	YGR088W
1	1	0	*	YGR089W
1	1	0	*	YGR095C
1	1	0	*	YGR097W
1	1	0	*	YGR098C
1	1	0	*	YGR099W
1	1	0	*	YGR101W
1	1	0	*	YGR102C
1	1	0	*	YGR104C
1	1	0	*	YGR106C
1	1	0	*	YGR109C
1	1	0	*	YGR109W-A
1	1	0	*	YGR109W-B
1	1	0	*	YGR111W
1	1	0	*	YGR113W
1	1	0	*	YGR117C
1	1	0	*	YGR119C
1	1	0	*	YGR120C
1	1	0	*	YGR121W-A
1	1	0	*	YGR122W
1	1	0	*	YGR126W
1	1	0	*	YGR128C
1	1	0	*	YGR129W
1	1	0	*	YGR130C
1	1	0	*	YGR131W
1	1	0	*	YGR134W
1	1	0	*	YGR136W
1	1	0	*	YGR138C
1	1	0	*	YGR140W
1	1	0	*	YGR141W
1	1	0	*	YGR142W
1	1	0	*	YGR143W
1	1	0	*	YGR146C
1	1	0	*	YGR146C-A
1	1	0	*	YGR150C
1	1	0	*	YGR153W
1	1	0	*	YGR154C
1	1	0	*	YGR156W
1	1	0	*	YGR158C
1	1	0	*	YGR159C
1	1	0	*	YGR161C
1	1	0	*	YGR161C-C
1	1	0	*	YGR161C-D
1	1	0	*	YGR161W-A
1	1	0	*	YGR161W-B
1	1	0	*	YGR161W-C
1	1	0	*	YGR162W
1	1	0	*	YGR165W
1	1	0	*	YGR166W
1	1	0	*	YGR167W
1	1	0	*	YGR168C
1	1	0	*	YGR169C
1	1	0	*	YGR169C-A
1	1	0	*	YGR174C
1	1	0	*	YGR174W-A
1	1	0	*	YGR177C
1	1	0	*	YGR178C
1	1	0	*	YGR179C
1	1	0	*	YGR180C
1	1	0	*	YGR184C
1	1	0	*	YGR186W
1	1	0	*	YGR188C
1	1	0	*	YGR189C
1	1	0	*	YGR191W
1	1	0	*	YGR196C
1	1	0	*	YGR198W
1	1	0	*	YGR199W
1	1	0	*	YGR201C
1	1	0	*	YGR202C
1	1	0	*	YGR204C-A
1	1	0	*	YGR206W
1	1	0	*	YGR212W
1	1	0	*	YGR221C
1	1	0	*	YGR222W
1	1	0	*	YGR225W
1	1	0	*	YGR229C
1	1	0	*	YGR230W
1	1	0	*	YGR235C
1	1	0	*	YGR236C
1	1	0	*	YGR237C
1	1	0	*	YGR238C
1	1	0	*	YGR239C
1	1	0	*	YGR240C-A
1	1	0	*	YGR241C
1	1	0	*	YGR243W
1	1	0	*	YGR247W
1	1	0	*	YGR248W
1	1	0	*	YGR249W
1	1	0	*	YGR250C
1	1	0	*	YGR251W
1	1	0	*	YGR268C
1	1	0	*	YGR271C-A
1	1	0	*	YGR273C
1	1	0	*	YGR275W
1	1	0	*	YGR277C
1	1	0	*	YGR280C
1	1	0	*	YGR283C
1	1	0	*	YGR288W
1	1	0	*	YGR294W
1	1	0	*	YGR295C
1	1	0	*	YGR296W
1	1	0	*	YHL006C
1	1	0	*	YHL008C
1	1	0	*	YHL009W-A
1	1	0	*	YHL009W-B
1	1	0	*	YHL012W
1	1	0	*	YHL014C
1	1	0	*	YHL015W-A
1	1	0	*	YHL017W
1	1	0	*	YHL018W
1	1	0	*	YHL019C
1	1	0	*	YHL020C
1	1	0	*	YHL023C
1	1	0	*	YHL024W
1	1	0	*	YHL025W
1	1	0	*	YHL026C
1	1	0	*	YHL027W
1	1	0	*	YHL028W
1	1	0	*	YHL029C
1	1	0	*	YHL034C
1	1	0	*	YHL035C
1	1	0	*	YHL036W
1	1	0	*	YHL038C
1	1	0	*	YHL039W
1	1	0	*	YHL040C
1	1	0	*	YHL042W
1	1	0	*	YHL043W
1	1	0	*	YHL044W
1	1	0	*	YHL046C
1	1	0	*	YHL047C
1	1	0	*	YHL048C-A
1	1	0	*	YHL048W
1	1	0	*	YHL049C
1	1	0	*	YHL050C
1	1	0	*	YHR001W-A
1	1	0	*	YHR003C
1	1	0	*	YHR004C
1	1	0	*	YHR006W
1	1	0	*	YHR007C-A
1	1	0	*	YHR014W
1	1	0	*	YHR015W
1	1	0	*	YHR017W
1	1	0	*	YHR021W-A
1	1	0	*	YHR022C
1	1	0	*	YHR022C-A
1	1	0	*	YHR023W
1	1	0	*	YHR029C
1	1	0	*	YHR031C
1	1	0	*	YHR033W
1	1	0	*	YHR034C
1	1	0	*	YHR035W
1	1	0	*	YHR036W
1	1	0	*	YHR039C-A
1	1	0	*	YHR040W
1	1	0	*	YHR041C
1	1	0	*	YHR043C
1	1	0	*	YHR044C
1	1	0	*	YHR045W
1	1	0	*	YHR046C
1	1	0	*	YHR047C
1	1	0	*	YHR049W
1	1	0	*	YHR050W
1	1	0	*	YHR050W-A
1	1	0	*	YHR052W
1	1	0	*	YHR053C
1	1	0	*	YHR054C
1	1	0	*	YHR055C
1	1	0	*	YHR056C
1	1	0	*	YHR058C
1	1	0	*	YHR059W
1	1	0	*	YHR060W
1	1	0	*	YHR061C
1	1	0	*	YHR067W
1	1	0	*	YHR071W
1	1	0	*	YHR076W
1	1	0	*	YHR078W
1	1	0	*	YHR079C-A
1	1	0	*	YHR080C
1	1	0	*	YHR081W
1	1	0	*	YHR082C
1	1	0	*	YHR083W
1	1	0	*	YHR084W
1	1	0	*	YHR086W-A
1	1	0	*	YHR090C
1	1	0	*	YHR091C
1	1	0	*	YHR097C
1	1	0	*	YHR101C
1	1	0	*	YHR102W
1	1	0	*	YHR103W
1	1	0	*	YHR105W
1	1	0	*	YHR109W
1	1	0	*	YHR115C
1	1	0	*	YHR116W
1	1	0	*	YHR117W
1	1	0	*	YHR118C
1	1	0	*	YHR119W
1	1	0	*	YHR121W
1	1	0	*	YHR124W
1	1	0	*	YHR126C
1	1	0	*	YHR127W
1	1	0	*	YHR129C
1	1	0	*	YHR131C
1	1	0	*	YHR132W-A
1	1	0	*	YHR133C
1	1	0	*	YHR134W
1	1	0	*	YHR136C
1	1	0	*	YHR137W
1	1	0	*	YHR138C
1	1	0	*	YHR139C
1	1	0	*	YHR140W
1	1	0	*	YHR143W
1	1	0	*	YHR146W
1	1	0	*	YHR149C
1	1	0	*	YHR150W
1	1	0	*	YHR151C
1	1	0	*	YHR152W
1	1	0	*	YHR153C
1	1	0	*	YHR154W
1	1	0	*	YHR155W
1	1	0	*	YHR156C
1	1	0	*	YHR157W
1	1	0	*	YHR158C
1	1	0	*	YHR159W
1	1	0	*	YHR160C
1	1	0	*	YHR161C
1	1	0	*	YHR162W
1	1	0	*	YHR163W
1	1	0	*	YHR167W
1	1	0	*	YHR172W
1	1	0	*	YHR173C
1	1	0	*	YHR175W-A
1	1	0	*	YHR177W
1	1	0	*	YHR178W
1	1	0	*	YHR182W
1	1	0	*	YHR184W
1	1	0	*	YHR185C
1	1	0	*	YHR189W
1	1	0	*	YHR192W
1	1	0	*	YHR195W
1	1	0	*	YHR196W
1	1	0	*	YHR197W
1	1	0	*	YHR199C
1	1	0	*	YHR199C-A
1	1	0	*	YHR205W
1	1	0	*	YHR207C
1	1	0	*	YHR209W
1	1	0	*	YHR211W
1	1	0	*	YHR212W-A
1	1	0	*	YHR213W
1	1	0	*	YHR213W-A
1	1	0	*	YHR213W-B
1	1	0	*	YHR214C-B
1	1	0	*	YHR214C-C
1	1	0	*	YHR214C-D
1	1	0	*	YHR214C-E
1	1	0	*	YHR214W
1	1	0	*	YHR218W
1	1	0	*	YHR219W
1	1	0	*	YIL002C
1	1	0	*	YIL002W-A
1	1	0	*	YIL005W
1	1	0	*	YIL009C-A
1	1	0	*	YIL009W
1	1	0	*	YIL011W
1	1	0	*	YIL013C
1	1	0	*	YIL014C-A
1	1	0	*	YIL014W
1	1	0	*	YIL015W
1	1	0	*	YIL016W
1	1	0	*	YIL017C
1	1	0	*	YIL024C
1	1	0	*	YIL026C
1	1	0	*	YIL027C
1	1	0	*	YIL029C
1	1	0	*	YIL030C
1	1	0	*	YIL031W
1	1	0	*	YIL036W
1	1	0	*	YIL037C
1	1	0	*	YIL038C
1	1	0	*	YIL040W
1	1	0	*	YIL044C
1	1	0	*	YIL045W
1	1	0	*	YIL046W-A
1	1	0	*	YIL050W
1	1	0	*	YIL054W
1	1	0	*	YIL055C
1	1	0	*	YIL056W
1	1	0	*	YIL057C
1	1	0	*	YIL060W
1	1	0	*	YIL063C
1	1	0	*	YIL066C
1	1	0	*	YIL068C
1	1	0	*	YIL071C
1	1	0	*	YIL072W
1	1	0	*	YIL073C
1	1	0	*	YIL076W
1	1	0	*	YIL077C
1	1	0	*	YIL079C
1	1	0	*	YIL082W-A
1	1	0	*	YIL084C
1	1	0	*	YIL087C
1	1	0	*	YIL088C
1	1	0	*	YIL089W
1	1	0	*	YIL092W
1	1	0	*	YIL095W
1	1	0	*	YIL097W
1	1	0	*	YIL098C
1	1	0	*	YIL101C
1	1	0	*	YIL102C
1	1	0	*	YIL102C-A
1	1	0	*	YIL104C
1	1	0	*	YIL105W-A
1	1	0	*	YIL111W
1	1	0	*	YIL112W
1	1	0	*	YIL113W
1	1	0	*	YIL114C
1	1	0	*	YIL115C
1	1	0	*	YIL117C
1	1	0	*	YIL119C
1	1	0	*	YIL120W
1	1	0	*	YIL122W
1	1	0	*	YIL127C
1	1	0	*	YIL128W
1	1	0	*	YIL132C
1	1	0	*	YIL134C-A
1	1	0	*	YIL135C
1	1	0	*	YIL136W
1	1	0	*	YIL137C
1	1	0	*	YIL138C
1	1	0	*	YIL139C
1	1	0	*	YIL140W
1	1	0	*	YIL144W
1	1	0	*	YIL146C
1	1	0	*	YIL148W
1	1	0	*	YIL149C
1	1	0	*	YIL150C
1	1	0	*	YIL151C
1	1	0	*	YIL152W
1	1	0	*	YIL154C
1	1	0	*	YIL156W
1	1	0	*	YIL158W
1	1	0	*	YIL159W
1	1	0	*	YIL161W
1	1	0	*	YIL162W
1	1	0	*	YIL163C
1	1	0	*	YIL165C
1	1	0	*	YIL169C
1	1	0	*	YIL173W
1	1	0	*	YIL176C
1	1	0	*	YIL177C
1	1	0	*	YIR001C
1	1	0	*	YIR003W
1	1	0	*	YIR005W
1	1	0	*	YIR009W
1	1	0	*	YIR010W
1	1	0	*	YIR012W
1	1	0	*	YIR013C
1	1	0	*	YIR014W
1	1	0	*	YIR015W
1	1	0	*	YIR016W
1	1	0	*	YIR017C
1	1	0	*	YIR018C-A
1	1	0	*	YIR018W
1	1	0	*	YIR019C
1	1	0	*	YIR020C
1	1	0	*	YIR021W
1	1	0	*	YIR021W-A
1	1	0	*	YIR024C
1	1	0	*	YIR025W
1	1	0	*	YIR029W
1	1	0	*	YIR030C
1	1	0	*	YIR033W
1	1	0	*	YIR036C
1	1	0	*	YIR039C
1	1	0	*	YIR041W
1	1	0	*	YIR043C
1	1	0	*	YJL006C
1	1	0	*	YJL011C
1	1	0	*	YJL013C
1	1	0	*	YJL016W
1	1	0	*	YJL019W
1	1	0	*	YJL020C
1	1	0	*	YJL023C
1	1	0	*	YJL024C
1	1	0	*	YJL025W
1	1	0	*	YJL027C
1	1	0	*	YJL028W
1	1	0	*	YJL037W
1	1	0	*	YJL038C
1	1	0	*	YJL039C
1	1	0	*	YJL041W
1	1	0	*	YJL042W
1	1	0	*	YJL043W
1	1	0	*	YJL044C
1	1	0	*	YJL047C
1	1	0	*	YJL047C-A
1	1	0	*	YJL048C
1	1	0	*	YJL049W
1	1	0	*	YJL051W
1	1	0	*	YJL052C-A
1	1	0	*	YJL056C
1	1	0	*	YJL058C
1	1	0	*	YJL059W
1	1	0	*	YJL061W
1	1	0	*	YJL062W-A
1	1	0	*	YJL065C
1	1	0	*	YJL066C
1	1	0	*	YJL070C
1	1	0	*	YJL072C
1	1	0	*	YJL073W
1	1	0	*	YJL076W
1	1	0	*	YJL077C
1	1	0	*	YJL077W-A
1	1	0	*	YJL077W-B
1	1	0	*	YJL078C
1	1	0	*	YJL080C
1	1	0	*	YJL082W
1	1	0	*	YJL083W
1	1	0	*	YJL085W
1	1	0	*	YJL089W
1	1	0	*	YJL090C
1	1	0	*	YJL094C
1	1	0	*	YJL095W
1	1	0	*	YJL096W
1	1	0	*	YJL098W
1	1	0	*	YJL099W
1	1	0	*	YJL103C
1	1	0	*	YJL105W
1	1	0	*	YJL106W
1	1	0	*	YJL107C
1	1	0	*	YJL108C
1	1	0	*	YJL110C
1	1	0	*	YJL113W
1	1	0	*	YJL114W
1	1	0	*	YJL116C
1	1	0	*	YJL117W
1	1	0	*	YJL118W
1	1	0	*	YJL122W
1	1	0	*	YJL127C-B
1	1	0	*	YJL129C
1	1	0	*	YJL131C
1	1	0	*	YJL132W
1	1	0	*	YJL133C-A
1	1	0	*	YJL136W-A
1	1	0	*	YJL137C
1	1	0	*	YJL139C
1	1	0	*	YJL140W
1	1	0	*	YJL144W
1	1	0	*	YJL146W
1	1	0	*	YJL147C
1	1	0	*	YJL148W
1	1	0	*	YJL149W
1	1	0	*	YJL151C
1	1	0	*	YJL156C
1	1	0	*	YJL157C
1	1	0	*	YJL158C
1	1	0	*	YJL159W
1	1	0	*	YJL160C
1	1	0	*	YJL161W
1	1	0	*	YJL162C
1	1	0	*	YJL163C
1	1	0	*	YJL165C
1	1	0	*	YJL168C
1	1	0	*	YJL170C
1	1	0	*	YJL171C
1	1	0	*	YJL173C
1	1	0	*	YJL174W
1	1	0	*	YJL178C
1	1	0	*	YJL179W
1	1	0	*	YJL181W
1	1	0	*	YJL184W
1	1	0	*	YJL185C
1	1	0	*	YJL187C
1	1	0	*	YJL192C
1	1	0	*	YJL193W
1	1	0	*	YJL196C
1	1	0	*	YJL198W
1	1	0	*	YJL201W
1	1	0	*	YJL203W
1	1	0	*	YJL204C
1	1	0	*	YJL205C
1	1	0	*	YJL206C
1	1	0	*	YJL207C
1	1	0	*	YJL209W
1	1	0	*	YJL210W
1	1	0	*	YJL214W
1	1	0	*	YJL216C
1	1	0	*	YJL217W
1	1	0	*	YJL222W
1	1	0	*	YJL223C
1	1	0	*	YJL225C
1	1	0	*	YJR003C
1	1	0	*	YJR004C
1	1	0	*	YJR005C-A
1	1	0	*	YJR010C-A
1	1	0	*	YJR011C
1	1	0	*	YJR012C
1	1	0	*	YJR019C
1	1	0	*	YJR021C
1	1	0	*	YJR022W
1	1	0	*	YJR026W
1	1	0	*	YJR027W
1	1	0	*	YJR028W
1	1	0	*	YJR029W
1	1	0	*	YJR030C
1	1	0	*	YJR031C
1	1	0	*	YJR032W
1	1	0	*	YJR039W
1	1	0	*	YJR041C
1	1	0	*	YJR042W
1	1	0	*	YJR043C
1	1	0	*	YJR046W
1	1	0	*	YJR053W
1	1	0	*	YJR054W
1	1	0	*	YJR055W
1	1	0	*	YJR056C
1	1	0	*	YJR059W
1	1	0	*	YJR060W
1	1	0	*	YJR061W
1	1	0	*	YJR067C
1	1	0	*	YJR074W
1	1	0	*	YJR079W
1	1	0	*	YJR080C
1	1	0	*	YJR082C
1	1	0	*	YJR083C
1	1	0	*	YJR084W
1	1	0	*	YJR086W
1	1	0	*	YJR088C
1	1	0	*	YJR089W
1	1	0	*	YJR090C
1	1	0	*	YJR091C
1	1	0	*	YJR092W
1	1	0	*	YJR093C
1	1	0	*	YJR094C
1	1	0	*	YJR100C
1	1	0	*	YJR106W
1	1	0	*	YJR108W
1	1	0	*	YJR111C
1	1	0	*	YJR112W-A
1	1	0	*	YJR113C
1	1	0	*	YJR115W
1	1	0	*	YJR118C
1	1	0	*	YJR119C
1	1	0	*	YJR120W
1	1	0	*	YJR125C
1	1	0	*	YJR127C
1	1	0	*	YJR134C
1	1	0	*	YJR135C
1	1	0	*	YJR136C
1	1	0	*	YJR140C
1	1	0	*	YJR141W
1	1	0	*	YJR146W
1	1	0	*	YJR147W
1	1	0	*	YJR149W
1	1	0	*	YJR150C
1	1	0	*	YJR151C
1	1	0	*	YJR151W-A
1	1	0	*	YJR155W
1	1	0	*	YJR158W
1	1	0	*	YJR161C
1	1	0	*	YKL005C
1	1	0	*	YKL006C-A
1	1	0	*	YKL008C
1	1	0	*	YKL011C
1	1	0	*	YKL012W
1	1	0	*	YKL013C
1	1	0	*	YKL014C
1	1	0	*	YKL015W
1	1	0	*	YKL018C-A
1	1	0	*	YKL020C
1	1	0	*	YKL021C
1	1	0	*	YKL023C-A
1	1	0	*	YKL023W
1	1	0	*	YKL026C
1	1	0	*	YKL032C
1	1	0	*	YKL033W
1	1	0	*	YKL037W
1	1	0	*	YKL038W
1	1	0	*	YKL042W
1	1	0	*	YKL043W
1	1	0	*	YKL044W
1	1	0	*	YKL047W
1	1	0	*	YKL048C
1	1	0	*	YKL049C
1	1	0	*	YKL050C
1	1	0	*	YKL052C
1	1	0	*	YKL053C-A
1	1	0	*	YKL054C
1	1	0	*	YKL057C
1	1	0	*	YKL061W
1	1	0	*	YKL062W
1	1	0	*	YKL063C
1	1	0	*	YKL065C
1	1	0	*	YKL065W-A
1	1	0	*	YKL068W
1	1	0	*	YKL068W-A
1	1	0	*	YKL070W
1	1	0	*	YKL071W
1	1	0	*	YKL072W
1	1	0	*	YKL074C
1	1	0	*	YKL075C
1	1	0	*	YKL077W
1	1	0	*	YKL079W
1	1	0	*	YKL084W
1	1	0	*	YKL086W
1	1	0	*	YKL088W
1	1	0	*	YKL089W
1	1	0	*	YKL090W
1	1	0	*	YKL091C
1	1	0	*	YKL092C
1	1	0	*	YKL093W
1	1	0	*	YKL095W
1	1	0	*	YKL096C-B
1	1	0	*	YKL096W
1	1	0	*	YKL096W-A
1	1	0	*	YKL098W
1	1	0	*	YKL099C
1	1	0	*	YKL100C
1	1	0	*	YKL101W
1	1	0	*	YKL105C
1	1	0	*	YKL106C-A
1	1	0	*	YKL106W
1	1	0	*	YKL107W
1	1	0	*	YKL108W
1	1	0	*	YKL109W
1	1	0	*	YKL112W
1	1	0	*	YKL114C
1	1	0	*	YKL119C
1	1	0	*	YKL121W
1	1	0	*	YKL122C
1	1	0	*	YKL124W
1	1	0	*	YKL125W
1	1	0	*	YKL127W
1	1	0	*	YKL130C
1	1	0	*	YKL132C
1	1	0	*	YKL133C
1	1	0	*	YKL137W
1	1	0	*	YKL138C-A
1	1	0	*	YKL139W
1	1	0	*	YKL141W
1	1	0	*	YKL142W
1	1	0	*	YKL149C
1	1	0	*	YKL152C
1	1	0	*	YKL159C
1	1	0	*	YKL161C
1	1	0	*	YKL162C
1	1	0	*	YKL163W
1	1	0	*	YKL164C
1	1	0	*	YKL167C
1	1	0	*	YKL168C
1	1	0	*	YKL171W
1	1	0	*	YKL175W
1	1	0	*	YKL176C
1	1	0	*	YKL183C-A
1	1	0	*	YKL183W
1	1	0	*	YKL185W
1	1	0	*	YKL186C
1	1	0	*	YKL187C
1	1	0	*	YKL193C
1	1	0	*	YKL195W
1	1	0	*	YKL198C
1	1	0	*	YKL201C
1	1	0	*	YKL204W
1	1	0	*	YKL205W
1	1	0	*	YKL206C
1	1	0	*	YKL208W
1	1	0	*	YKL214C
1	1	0	*	YKL216W
1	1	0	*	YKL219W
1	1	0	*	YKL222C
1	1	0	*	YKL224C
1	1	0	*	YKR004C
1	1	0	*	YKR005C
1	1	0	*	YKR006C
1	1	0	*	YKR007W
1	1	0	*	YKR008W
1	1	0	*	YKR010C
1	1	0	*	YKR011C
1	1	0	*	YKR014C
1	1	0	*	YKR015C
1	1	0	*	YKR016W
1	1	0	*	YKR019C
1	1	0	*	YKR020W
1	1	0	*	YKR021W
1	1	0	*	YKR022C
1	1	0	*	YKR023W
1	1	0	*	YKR025W
1	1	0	*	YKR027W
1	1	0	*	YKR029C
1	1	0	*	YKR034W
1	1	0	*	YKR036C
1	1	0	*	YKR037C
1	1	0	*	YKR041W
1	1	0	*	YKR044W
1	1	0	*	YKR045C
1	1	0	*	YKR046C
1	1	0	*	YKR049C
1	1	0	*	YKR055W
1	1	0	*	YKR058W
1	1	0	*	YKR060W
1	1	0	*	YKR061W
1	1	0	*	YKR063C
1	1	0	*	YKR064W
1	1	0	*	YKR071C
1	1	0	*	YKR072C
1	1	0	*	YKR074W
1	1	0	*	YKR075C
1	1	0	*	YKR077W
1	1	0	*	YKR078W
1	1	0	*	YKR082W
1	1	0	*	YKR083C
1	1	0	*	YKR084C
1	1	0	*	YKR088C
1	1	0	*	YKR090W
1	1	0	*	YKR091W
1	1	0	*	YKR092C
1	1	0	*	YKR094C
1	1	0	*	YKR095W
1	1	0	*	YKR095W-A
1	1	0	*	YKR096W
1	1	0	*	YKR098C
1	1	0	*	YKR099W
1	1	0	*	YKR100C
1	1	0	*	YKR101W
1	1	0	*	YKR102W
1	1	0	*	YKR103W
1	1	0	*	YKR104W
1	1	0	*	YKR106W
1	1	0	*	YLL003W
1	1	0	*	YLL004W
1	1	0	*	YLL005C
1	1	0	*	YLL006W-A
1	1	0	*	YLL007C
1	1	0	*	YLL010C
1	1	0	*	YLL013C
1	1	0	*	YLL014W
1	1	0	*	YLL015W
1	1	0	*	YLL021W
1	1	0	*	YLL022C
1	1	0	*	YLL025W
1	1	0	*	YLL027W
1	1	0	*	YLL032C
1	1	0	*	YLL033W
1	1	0	*	YLL035W
1	1	0	*	YLL036C
1	1	0	*	YLL038C
1	1	0	*	YLL042C
1	1	0	*	YLL043W
1	1	0	*	YLL046C
1	1	0	*	YLL049W
1	1	0	*	YLL051C
1	1	0	*	YLL052C
1	1	0	*	YLL053C
1	1	0	*	YLL054C
1	1	0	*	YLL055W
1	1	0	*	YLL056C
1	1	0	*	YLL058W
1	1	0	*	YLL061W
1	1	0	*	YLL062C
1	1	0	*	YLL063C
1	1	0	*	YLL064C
1	1	0	*	YLL066C
1	1	0	*	YLL066W-B
1	1	0	*	YLL067C
1	1	0	*	YLR001C
1	1	0	*	YLR003C
1	1	0	*	YLR006C
1	1	0	*	YLR007W
1	1	0	*	YLR008C
1	1	0	*	YLR010C
1	1	0	*	YLR011W
1	1	0	*	YLR012C
1	1	0	*	YLR013W
1	1	0	*	YLR015W
1	1	0	*	YLR018C
1	1	0	*	YLR019W
1	1	0	*	YLR021W
1	1	0	*	YLR024C
1	1	0	*	YLR029C
1	1	0	*	YLR030W
1	1	0	*	YLR031W
1	1	0	*	YLR033W
1	1	0	*	YLR034C
1	1	0	*	YLR035C
1	1	0	*	YLR035C-A
1	1	0	*	YLR036C
1	1	0	*	YLR037C
1	1	0	*	YLR039C
1	1	0	*	YLR040C
1	1	0	*	YLR042C
1	1	0	*	YLR046C
1	1	0	*	YLR047C
1	1	0	*	YLR049C
1	1	0	*	YLR050C
1	1	0	*	YLR052W
1	1	0	*	YLR053C
1	1	0	*	YLR054C
1	1	0	*	YLR057W
1	1	0	*	YLR063W
1	1	0	*	YLR064W
1	1	0	*	YLR065C
1	1	0	*	YLR067C
1	1	0	*	YLR068W
1	1	0	*	YLR071C
1	1	0	*	YLR072W
1	1	0	*	YLR073C
1	1	0	*	YLR077W
1	1	0	*	YLR079W
1	1	0	*	YLR080W
1	1	0	*	YLR082C
1	1	0	*	YLR084C
1	1	0	*	YLR087C
1	1	0	*	YLR088W
1	1	0	*	YLR090W
1	1	0	*	YLR091W
1	1	0	*	YLR093C
1	1	0	*	YLR094C
1	1	0	*	YLR095C
1	1	0	*	YLR096W
1	1	0	*	YLR097C
1	1	0	*	YLR098C
1	1	0	*	YLR099C
1	1	0	*	YLR099W-A
1	1	0	*	YLR102C
1	1	0	*	YLR104W
1	1	0	*	YLR108C
1	1	0	*	YLR110C
1	1	0	*	YLR115W
1	1	0	*	YLR116W
1	1	0	*	YLR119W
1	1	0	*	YLR125W
1	1	0	*	YLR127C
1	1	0	*	YLR128W
1	1	0	*	YLR131C
1	1	0	*	YLR132C
