# Species	Genes	Alg.-Conn.	Pucsensis_2HH.fasta	Ncrassa_OR74A_v.12.fasta
1	1	0	PECH_004840	*
1	1	0	PECH_004843	*
1	1	0	PECH_004848	*
1	1	0	PECH_004850	*
1	1	0	PECH_004855	*
1	1	0	PECH_004856	*
1	1	0	PECH_004857	*
1	1	0	PECH_004861	*
1	1	0	PECH_004862	*
1	1	0	PECH_004875	*
1	1	0	PECH_004876	*
1	1	0	PECH_004879	*
1	1	0	PECH_004880	*
1	1	0	PECH_004883	*
1	1	0	PECH_004884	*
1	1	0	PECH_004885	*
1	1	0	PECH_004886	*
1	1	0	PECH_004887	*
1	1	0	PECH_004888	*
1	1	0	PECH_004889	*
1	1	0	PECH_004893	*
1	1	0	PECH_004901	*
1	1	0	PECH_004905	*
1	1	0	PECH_004906	*
1	1	0	PECH_004913	*
1	1	0	PECH_004914	*
1	1	0	PECH_004918	*
1	1	0	PECH_004919	*
1	1	0	PECH_004921	*
1	1	0	PECH_004922	*
1	1	0	PECH_004923	*
1	1	0	PECH_004930	*
1	1	0	PECH_004932	*
1	1	0	PECH_004935	*
1	1	0	PECH_004944	*
1	1	0	PECH_004948	*
1	1	0	PECH_004949	*
1	1	0	PECH_004950	*
1	1	0	PECH_004951	*
1	1	0	PECH_004955	*
1	1	0	PECH_004956	*
1	1	0	PECH_004958	*
1	1	0	PECH_004960	*
1	1	0	PECH_004964	*
1	1	0	PECH_004967	*
1	1	0	PECH_004973	*
1	1	0	PECH_004976	*
1	1	0	PECH_004979	*
1	1	0	PECH_004981	*
1	1	0	PECH_004984	*
1	1	0	PECH_004985	*
1	1	0	PECH_004989	*
1	1	0	PECH_005002	*
1	1	0	PECH_005005	*
1	1	0	PECH_005009	*
1	1	0	PECH_005020	*
1	1	0	PECH_005023	*
1	1	0	PECH_005029	*
1	1	0	PECH_005040	*
1	1	0	PECH_005044	*
1	1	0	PECH_005050	*
1	1	0	PECH_005053	*
1	1	0	PECH_005054	*
1	1	0	PECH_005055	*
1	1	0	PECH_005056	*
1	1	0	PECH_005057	*
1	1	0	PECH_005059	*
1	1	0	PECH_005060	*
1	1	0	PECH_005061	*
1	1	0	PECH_005063	*
1	1	0	PECH_005064	*
1	1	0	PECH_005066	*
1	1	0	PECH_005068	*
1	1	0	PECH_005069	*
1	1	0	PECH_005075	*
1	1	0	PECH_005079	*
1	1	0	PECH_005080	*
1	1	0	PECH_005082	*
1	1	0	PECH_005090	*
1	1	0	PECH_005094	*
1	1	0	PECH_005096	*
1	1	0	PECH_005099	*
1	1	0	PECH_005104	*
1	1	0	PECH_005107	*
1	1	0	PECH_005110	*
1	1	0	PECH_005112	*
1	1	0	PECH_005116	*
1	1	0	PECH_005118	*
1	1	0	PECH_005122	*
1	1	0	PECH_005123	*
1	1	0	PECH_005125	*
1	1	0	PECH_005128	*
1	1	0	PECH_005134	*
1	1	0	PECH_005137	*
1	1	0	PECH_005147	*
1	1	0	PECH_005155	*
1	1	0	PECH_005157	*
1	1	0	PECH_005158	*
1	1	0	PECH_005160	*
1	1	0	PECH_005161	*
1	1	0	PECH_005162	*
1	1	0	PECH_005164	*
1	1	0	PECH_005172	*
1	1	0	PECH_005174	*
1	1	0	PECH_005176	*
1	1	0	PECH_005177	*
1	1	0	PECH_005181	*
1	1	0	PECH_005188	*
1	1	0	PECH_005189	*
1	1	0	PECH_005190	*
1	1	0	PECH_005195	*
1	1	0	PECH_005201	*
1	1	0	PECH_005202	*
1	1	0	PECH_005204	*
1	1	0	PECH_005212	*
1	1	0	PECH_005220	*
1	1	0	PECH_005222	*
1	1	0	PECH_005223	*
1	1	0	PECH_005224	*
1	1	0	PECH_005225	*
1	1	0	PECH_005229	*
1	1	0	PECH_005231	*
1	1	0	PECH_005232	*
1	1	0	PECH_005235	*
1	1	0	PECH_005238	*
1	1	0	PECH_005239	*
1	1	0	PECH_005245	*
1	1	0	PECH_005255	*
1	1	0	PECH_005258	*
1	1	0	PECH_005260	*
1	1	0	PECH_005266	*
1	1	0	PECH_005268	*
1	1	0	PECH_005270	*
1	1	0	PECH_005271	*
1	1	0	PECH_005277	*
1	1	0	PECH_005279	*
1	1	0	PECH_005284	*
1	1	0	PECH_005292	*
1	1	0	PECH_005297	*
1	1	0	PECH_005315	*
1	1	0	PECH_005317	*
1	1	0	PECH_005318	*
1	1	0	PECH_005320	*
1	1	0	PECH_005321	*
1	1	0	PECH_005322	*
1	1	0	PECH_005333	*
1	1	0	PECH_005335	*
1	1	0	PECH_005337	*
1	1	0	PECH_005338	*
1	1	0	PECH_005339	*
1	1	0	PECH_005340	*
1	1	0	PECH_005342	*
1	1	0	PECH_005343	*
1	1	0	PECH_005344	*
1	1	0	PECH_005345	*
1	1	0	PECH_005347	*
1	1	0	PECH_005349	*
1	1	0	PECH_005351	*
1	1	0	PECH_005356	*
1	1	0	PECH_005357	*
1	1	0	PECH_005362	*
1	1	0	PECH_005364	*
1	1	0	PECH_005368	*
1	1	0	PECH_005371	*
1	1	0	PECH_005380	*
1	1	0	PECH_005382	*
1	1	0	PECH_005390	*
1	1	0	PECH_005394	*
1	1	0	PECH_005399	*
1	1	0	PECH_005400	*
1	1	0	PECH_005401	*
1	1	0	PECH_005402	*
1	1	0	PECH_005403	*
1	1	0	PECH_005410	*
1	1	0	PECH_005417	*
1	1	0	PECH_005422	*
1	1	0	PECH_005427	*
1	1	0	PECH_005434	*
1	1	0	PECH_005435	*
1	1	0	PECH_005437	*
1	1	0	PECH_005439	*
1	1	0	PECH_005441	*
1	1	0	PECH_005444	*
1	1	0	PECH_005447	*
1	1	0	PECH_005448	*
1	1	0	PECH_005453	*
1	1	0	PECH_005455	*
1	1	0	PECH_005458	*
1	1	0	PECH_005459	*
1	1	0	PECH_005461	*
1	1	0	PECH_005462	*
1	1	0	PECH_005463	*
1	1	0	PECH_005468	*
1	1	0	PECH_005474	*
1	1	0	PECH_005482	*
1	1	0	PECH_005484	*
1	1	0	PECH_005486	*
1	1	0	PECH_005493	*
1	1	0	PECH_005496	*
1	1	0	PECH_005499	*
1	1	0	PECH_005501	*
1	1	0	PECH_005502	*
1	1	0	PECH_005506	*
1	1	0	PECH_005522	*
1	1	0	PECH_005526	*
1	1	0	PECH_005527	*
1	1	0	PECH_005529	*
1	1	0	PECH_005531	*
1	1	0	PECH_005532	*
1	1	0	PECH_005533	*
1	1	0	PECH_005542	*
1	1	0	PECH_005544	*
1	1	0	PECH_005546	*
1	1	0	PECH_005549	*
1	1	0	PECH_005550	*
1	1	0	PECH_005552	*
1	1	0	PECH_005553	*
1	1	0	PECH_005566	*
1	1	0	PECH_005568	*
1	1	0	PECH_005569	*
1	1	0	PECH_005576	*
1	1	0	PECH_005578	*
1	1	0	PECH_005581	*
1	1	0	PECH_005582	*
1	1	0	PECH_005583	*
1	1	0	PECH_005584	*
1	1	0	PECH_005585	*
1	1	0	PECH_005597	*
1	1	0	PECH_005598	*
1	1	0	PECH_005602	*
1	1	0	PECH_005605	*
1	1	0	PECH_005606	*
1	1	0	PECH_005607	*
1	1	0	PECH_005613	*
1	1	0	PECH_005614	*
1	1	0	PECH_005615	*
1	1	0	PECH_005617	*
1	1	0	PECH_005618	*
1	1	0	PECH_005619	*
1	1	0	PECH_005620	*
1	1	0	PECH_005621	*
1	1	0	PECH_005628	*
1	1	0	PECH_005629	*
1	1	0	PECH_005646	*
1	1	0	PECH_005647	*
1	1	0	PECH_005653	*
1	1	0	PECH_005662	*
1	1	0	PECH_005663	*
1	1	0	PECH_005668	*
1	1	0	PECH_005671	*
1	1	0	PECH_005672	*
1	1	0	PECH_005674	*
1	1	0	PECH_005675	*
1	1	0	PECH_005676	*
1	1	0	PECH_005677	*
1	1	0	PECH_005678	*
1	1	0	PECH_005679	*
1	1	0	PECH_005680	*
1	1	0	PECH_005684	*
1	1	0	PECH_005685	*
1	1	0	PECH_005687	*
1	1	0	PECH_005689	*
1	1	0	PECH_005694	*
1	1	0	PECH_005695	*
1	1	0	PECH_005701	*
1	1	0	PECH_005708	*
1	1	0	PECH_005718	*
1	1	0	PECH_005723	*
1	1	0	PECH_005725	*
1	1	0	PECH_005726	*
1	1	0	PECH_005729	*
1	1	0	PECH_005734	*
1	1	0	PECH_005738	*
1	1	0	PECH_005739	*
1	1	0	PECH_005744	*
1	1	0	PECH_005755	*
1	1	0	PECH_005759	*
1	1	0	PECH_005760	*
1	1	0	PECH_005761	*
1	1	0	PECH_005762	*
1	1	0	PECH_005763	*
1	1	0	PECH_005764	*
1	1	0	PECH_005765	*
1	1	0	PECH_005766	*
1	1	0	PECH_005767	*
1	1	0	PECH_005768	*
1	1	0	PECH_005770	*
1	1	0	PECH_005771	*
1	1	0	PECH_005773	*
1	1	0	PECH_005775	*
1	1	0	PECH_005778	*
1	1	0	PECH_005785	*
1	1	0	PECH_005786	*
1	1	0	PECH_005788	*
1	1	0	PECH_005789	*
1	1	0	PECH_005790	*
1	1	0	PECH_005796	*
1	1	0	PECH_005798	*
1	1	0	PECH_005799	*
1	1	0	PECH_005800	*
1	1	0	PECH_005802	*
1	1	0	PECH_005803	*
1	1	0	PECH_005807	*
1	1	0	PECH_005810	*
1	1	0	PECH_005815	*
1	1	0	PECH_005816	*
1	1	0	PECH_005820	*
1	1	0	PECH_005826	*
1	1	0	PECH_005829	*
1	1	0	PECH_005833	*
1	1	0	PECH_005839	*
1	1	0	PECH_005840	*
1	1	0	PECH_005845	*
1	1	0	PECH_005846	*
1	1	0	PECH_005847	*
1	1	0	PECH_005856	*
1	1	0	PECH_005879	*
1	1	0	PECH_005882	*
1	1	0	PECH_005885	*
1	1	0	PECH_005892	*
1	1	0	PECH_005895	*
1	1	0	PECH_005896	*
1	1	0	PECH_005897	*
1	1	0	PECH_005898	*
1	1	0	PECH_005901	*
1	1	0	PECH_005902	*
1	1	0	PECH_005910	*
1	1	0	PECH_005919	*
1	1	0	PECH_005931	*
1	1	0	PECH_005932	*
1	1	0	PECH_005934	*
1	1	0	PECH_005935	*
1	1	0	PECH_005937	*
1	1	0	PECH_005939	*
1	1	0	PECH_005948	*
1	1	0	PECH_005951	*
1	1	0	PECH_005954	*
1	1	0	PECH_005960	*
1	1	0	PECH_005969	*
1	1	0	PECH_005970	*
1	1	0	PECH_005976	*
1	1	0	PECH_005977	*
1	1	0	PECH_005980	*
1	1	0	PECH_005982	*
1	1	0	PECH_005986	*
1	1	0	PECH_005993	*
1	1	0	PECH_005994	*
1	1	0	PECH_005995	*
1	1	0	PECH_005996	*
1	1	0	PECH_006000	*
1	1	0	PECH_006012	*
1	1	0	PECH_006016	*
1	1	0	PECH_006024	*
1	1	0	PECH_006026	*
1	1	0	PECH_006031	*
1	1	0	PECH_006035	*
1	1	0	PECH_006036	*
1	1	0	PECH_006037	*
1	1	0	PECH_006040	*
1	1	0	PECH_006042	*
1	1	0	PECH_006044	*
1	1	0	PECH_006048	*
1	1	0	PECH_006050	*
1	1	0	PECH_006052	*
1	1	0	PECH_006055	*
1	1	0	PECH_006057	*
1	1	0	PECH_006059	*
1	1	0	PECH_006060	*
1	1	0	PECH_006063	*
1	1	0	PECH_006067	*
1	1	0	PECH_006068	*
1	1	0	PECH_006071	*
1	1	0	PECH_006072	*
1	1	0	PECH_006074	*
1	1	0	PECH_006076	*
1	1	0	PECH_006078	*
1	1	0	PECH_006079	*
1	1	0	PECH_006083	*
1	1	0	PECH_006087	*
1	1	0	PECH_006091	*
1	1	0	PECH_006094	*
1	1	0	PECH_006095	*
1	1	0	PECH_006096	*
1	1	0	PECH_006097	*
1	1	0	PECH_006101	*
1	1	0	PECH_006103	*
1	1	0	PECH_006106	*
1	1	0	PECH_006109	*
1	1	0	PECH_006111	*
1	1	0	PECH_006112	*
1	1	0	PECH_006128	*
1	1	0	PECH_006133	*
1	1	0	PECH_006135	*
1	1	0	PECH_006136	*
1	1	0	PECH_006140	*
1	1	0	PECH_006147	*
1	1	0	PECH_006148	*
1	1	0	PECH_006151	*
1	1	0	PECH_006156	*
1	1	0	PECH_006170	*
1	1	0	PECH_006175	*
1	1	0	PECH_006176	*
1	1	0	PECH_006178	*
1	1	0	PECH_006183	*
1	1	0	PECH_006185	*
1	1	0	PECH_006193	*
1	1	0	PECH_006194	*
1	1	0	PECH_006195	*
1	1	0	PECH_006197	*
1	1	0	PECH_006199	*
1	1	0	PECH_006205	*
1	1	0	PECH_006206	*
1	1	0	PECH_006207	*
1	1	0	PECH_006209	*
1	1	0	PECH_006212	*
1	1	0	PECH_006214	*
1	1	0	PECH_006217	*
1	1	0	PECH_006218	*
1	1	0	PECH_006219	*
1	1	0	PECH_006220	*
1	1	0	PECH_006221	*
1	1	0	PECH_006223	*
1	1	0	PECH_006224	*
1	1	0	PECH_006226	*
1	1	0	PECH_006227	*
1	1	0	PECH_006230	*
1	1	0	PECH_006234	*
1	1	0	PECH_006237	*
1	1	0	PECH_006238	*
1	1	0	PECH_006239	*
1	1	0	PECH_006240	*
1	1	0	PECH_006241	*
1	1	0	PECH_006242	*
1	1	0	PECH_006248	*
1	1	0	PECH_006249	*
1	1	0	PECH_006250	*
1	1	0	PECH_006251	*
1	1	0	PECH_006252	*
1	1	0	PECH_006253	*
1	1	0	PECH_006255	*
1	1	0	PECH_006256	*
1	1	0	PECH_006257	*
1	1	0	PECH_006260	*
1	1	0	PECH_006262	*
1	1	0	PECH_006266	*
1	1	0	PECH_006267	*
1	1	0	PECH_006270	*
1	1	0	PECH_006276	*
1	1	0	PECH_006279	*
1	1	0	PECH_006287	*
1	1	0	PECH_006290	*
1	1	0	PECH_006293	*
1	1	0	PECH_006297	*
1	1	0	PECH_006307	*
1	1	0	PECH_006314	*
1	1	0	PECH_006315	*
1	1	0	PECH_006316	*
1	1	0	PECH_006317	*
1	1	0	PECH_006318	*
1	1	0	PECH_006322	*
1	1	0	PECH_006323	*
1	1	0	PECH_006324	*
1	1	0	PECH_006326	*
1	1	0	PECH_006331	*
1	1	0	PECH_006336	*
1	1	0	PECH_006337	*
1	1	0	PECH_006338	*
1	1	0	PECH_006339	*
1	1	0	PECH_006340	*
1	1	0	PECH_006341	*
1	1	0	PECH_006342	*
1	1	0	PECH_006343	*
1	1	0	PECH_006348	*
1	1	0	PECH_006350	*
1	1	0	PECH_006351	*
1	1	0	PECH_006352	*
1	1	0	PECH_006354	*
1	1	0	PECH_006359	*
1	1	0	PECH_006366	*
1	1	0	PECH_006368	*
1	1	0	PECH_006369	*
1	1	0	PECH_006376	*
1	1	0	PECH_006377	*
1	1	0	PECH_006379	*
1	1	0	PECH_006381	*
1	1	0	PECH_006382	*
1	1	0	PECH_006383	*
1	1	0	PECH_006385	*
1	1	0	PECH_006387	*
1	1	0	PECH_006389	*
1	1	0	PECH_006390	*
1	1	0	PECH_006391	*
1	1	0	PECH_006393	*
1	1	0	PECH_006395	*
1	1	0	PECH_006406	*
1	1	0	PECH_006407	*
1	1	0	PECH_006409	*
1	1	0	PECH_006413	*
1	1	0	PECH_006419	*
1	1	0	PECH_006420	*
1	1	0	PECH_006430	*
1	1	0	PECH_006431	*
1	1	0	PECH_006432	*
1	1	0	PECH_006433	*
1	1	0	PECH_006437	*
1	1	0	PECH_006438	*
1	1	0	PECH_006444	*
1	1	0	PECH_006447	*
1	1	0	PECH_006450	*
1	1	0	PECH_006451	*
1	1	0	PECH_006452	*
1	1	0	PECH_006454	*
1	1	0	PECH_006455	*
1	1	0	PECH_006463	*
1	1	0	PECH_006464	*
1	1	0	PECH_006465	*
1	1	0	PECH_006467	*
1	1	0	PECH_006469	*
1	1	0	PECH_006476	*
1	1	0	PECH_006478	*
1	1	0	PECH_006484	*
1	1	0	PECH_006486	*
1	1	0	PECH_006490	*
1	1	0	PECH_006491	*
1	1	0	PECH_006493	*
1	1	0	PECH_006509	*
1	1	0	PECH_006512	*
1	1	0	PECH_006521	*
1	1	0	PECH_006522	*
1	1	0	PECH_006524	*
1	1	0	PECH_006529	*
1	1	0	PECH_006532	*
1	1	0	PECH_006533	*
1	1	0	PECH_006543	*
1	1	0	PECH_006550	*
1	1	0	PECH_006556	*
1	1	0	PECH_006561	*
1	1	0	PECH_006562	*
1	1	0	PECH_006563	*
1	1	0	PECH_006566	*
1	1	0	PECH_006570	*
1	1	0	PECH_006571	*
1	1	0	PECH_006572	*
1	1	0	PECH_006576	*
1	1	0	PECH_006588	*
1	1	0	PECH_006590	*
1	1	0	PECH_006591	*
1	1	0	PECH_006598	*
1	1	0	PECH_006602	*
1	1	0	PECH_006604	*
1	1	0	PECH_006605	*
1	1	0	PECH_006606	*
1	1	0	PECH_006608	*
1	1	0	PECH_006609	*
1	1	0	PECH_006613	*
1	1	0	PECH_006615	*
1	1	0	PECH_006620	*
1	1	0	PECH_006629	*
1	1	0	PECH_006631	*
1	1	0	PECH_006632	*
1	1	0	PECH_006634	*
1	1	0	PECH_006639	*
1	1	0	PECH_006640	*
1	1	0	PECH_006648	*
1	1	0	PECH_006650	*
1	1	0	PECH_006652	*
1	1	0	PECH_006655	*
1	1	0	PECH_006658	*
1	1	0	PECH_006659	*
1	1	0	PECH_006663	*
1	1	0	PECH_006665	*
1	1	0	PECH_006666	*
1	1	0	PECH_006672	*
1	1	0	PECH_006673	*
1	1	0	PECH_006675	*
1	1	0	PECH_006677	*
1	1	0	PECH_006680	*
1	1	0	PECH_006689	*
1	1	0	PECH_006691	*
1	1	0	PECH_006692	*
1	1	0	PECH_006697	*
1	1	0	PECH_006699	*
1	1	0	PECH_006700	*
1	1	0	PECH_006704	*
1	1	0	PECH_006705	*
1	1	0	PECH_006714	*
1	1	0	PECH_006715	*
1	1	0	PECH_006716	*
1	1	0	PECH_006720	*
1	1	0	PECH_006724	*
1	1	0	PECH_006725	*
1	1	0	PECH_006727	*
1	1	0	PECH_006737	*
1	1	0	PECH_006739	*
1	1	0	PECH_006743	*
1	1	0	PECH_006744	*
1	1	0	PECH_006745	*
1	1	0	PECH_006746	*
1	1	0	PECH_006749	*
1	1	0	PECH_006750	*
1	1	0	PECH_006753	*
1	1	0	PECH_006754	*
1	1	0	PECH_006756	*
1	1	0	PECH_006757	*
1	1	0	PECH_006762	*
1	1	0	PECH_006764	*
1	1	0	PECH_006767	*
1	1	0	PECH_006768	*
1	1	0	PECH_006782	*
1	1	0	PECH_006783	*
1	1	0	PECH_006786	*
1	1	0	PECH_006797	*
1	1	0	PECH_006798	*
1	1	0	PECH_006804	*
1	1	0	PECH_006810	*
1	1	0	PECH_006812	*
1	1	0	PECH_006822	*
1	1	0	PECH_006823	*
1	1	0	PECH_006826	*
1	1	0	PECH_006827	*
1	1	0	PECH_006829	*
1	1	0	PECH_006830	*
1	1	0	PECH_006831	*
1	1	0	PECH_006842	*
1	1	0	PECH_006843	*
1	1	0	PECH_006844	*
1	1	0	PECH_006845	*
1	1	0	PECH_006850	*
1	1	0	PECH_006855	*
1	1	0	PECH_006858	*
1	1	0	PECH_006859	*
1	1	0	PECH_006860	*
1	1	0	PECH_006862	*
1	1	0	PECH_006863	*
1	1	0	PECH_006865	*
1	1	0	PECH_006866	*
1	1	0	PECH_006871	*
1	1	0	PECH_006874	*
1	1	0	PECH_006875	*
1	1	0	PECH_006876	*
1	1	0	PECH_006877	*
1	1	0	PECH_006882	*
1	1	0	PECH_006883	*
1	1	0	PECH_006885	*
1	1	0	PECH_006889	*
1	1	0	PECH_006895	*
1	1	0	PECH_006899	*
1	1	0	PECH_006900	*
1	1	0	PECH_006907	*
1	1	0	PECH_006908	*
1	1	0	PECH_006909	*
1	1	0	PECH_006914	*
1	1	0	PECH_006918	*
1	1	0	PECH_006931	*
1	1	0	PECH_006933	*
1	1	0	PECH_006941	*
1	1	0	PECH_006946	*
1	1	0	PECH_006948	*
1	1	0	PECH_006949	*
1	1	0	PECH_006950	*
1	1	0	PECH_006952	*
1	1	0	PECH_006953	*
1	1	0	PECH_006954	*
1	1	0	PECH_006955	*
1	1	0	PECH_006956	*
1	1	0	PECH_006962	*
1	1	0	PECH_006963	*
1	1	0	PECH_006964	*
1	1	0	PECH_006968	*
1	1	0	PECH_006969	*
1	1	0	PECH_006970	*
1	1	0	PECH_006973	*
1	1	0	PECH_006975	*
1	1	0	PECH_006979	*
1	1	0	PECH_006981	*
1	1	0	PECH_006986	*
1	1	0	PECH_006987	*
1	1	0	PECH_006988	*
1	1	0	PECH_006992	*
1	1	0	PECH_006994	*
1	1	0	PECH_006997	*
1	1	0	PECH_007000	*
1	1	0	PECH_007004	*
1	1	0	PECH_007009	*
1	1	0	PECH_007010	*
1	1	0	PECH_007011	*
1	1	0	PECH_007017	*
1	1	0	PECH_007018	*
1	1	0	PECH_007021	*
1	1	0	PECH_007023	*
1	1	0	PECH_007032	*
1	1	0	PECH_007038	*
1	1	0	PECH_007041	*
1	1	0	PECH_007042	*
1	1	0	PECH_007048	*
1	1	0	PECH_007058	*
1	1	0	PECH_007060	*
1	1	0	PECH_007066	*
1	1	0	PECH_007068	*
1	1	0	PECH_007069	*
1	1	0	PECH_007075	*
1	1	0	PECH_007076	*
1	1	0	PECH_007089	*
1	1	0	PECH_007093	*
1	1	0	PECH_007094	*
1	1	0	PECH_007095	*
1	1	0	PECH_007097	*
1	1	0	PECH_007099	*
1	1	0	PECH_007101	*
1	1	0	PECH_007102	*
1	1	0	PECH_007107	*
1	1	0	PECH_007109	*
1	1	0	PECH_007111	*
1	1	0	PECH_007114	*
1	1	0	PECH_007115	*
1	1	0	PECH_007116	*
1	1	0	PECH_007118	*
1	1	0	PECH_007119	*
1	1	0	PECH_007120	*
1	1	0	PECH_007121	*
1	1	0	PECH_007126	*
1	1	0	PECH_007127	*
1	1	0	PECH_007128	*
1	1	0	PECH_007129	*
1	1	0	PECH_007130	*
1	1	0	PECH_007132	*
1	1	0	PECH_007135	*
1	1	0	PECH_007136	*
1	1	0	PECH_007138	*
1	1	0	PECH_007140	*
1	1	0	PECH_007145	*
1	1	0	PECH_007146	*
1	1	0	PECH_007148	*
1	1	0	PECH_007149	*
1	1	0	PECH_007151	*
1	1	0	PECH_007153	*
1	1	0	PECH_007155	*
1	1	0	PECH_007157	*
1	1	0	PECH_007158	*
1	1	0	PECH_007159	*
1	1	0	PECH_007160	*
1	1	0	PECH_007162	*
1	1	0	PECH_007163	*
1	1	0	PECH_007165	*
1	1	0	PECH_007170	*
1	1	0	PECH_007171	*
1	1	0	PECH_007172	*
1	1	0	PECH_007178	*
1	1	0	PECH_007180	*
1	1	0	PECH_007181	*
1	1	0	PECH_007187	*
1	1	0	PECH_007189	*
1	1	0	PECH_007190	*
1	1	0	PECH_007196	*
1	1	0	PECH_007197	*
1	1	0	PECH_007202	*
1	1	0	PECH_007208	*
1	1	0	PECH_007211	*
1	1	0	PECH_007217	*
1	1	0	PECH_007219	*
1	1	0	PECH_007223	*
1	1	0	PECH_007233	*
1	1	0	PECH_007238	*
1	1	0	PECH_007239	*
1	1	0	PECH_007241	*
1	1	0	PECH_007244	*
1	1	0	PECH_007245	*
1	1	0	PECH_007246	*
1	1	0	PECH_007249	*
1	1	0	PECH_007250	*
1	1	0	PECH_007253	*
1	1	0	PECH_007255	*
1	1	0	PECH_007259	*
1	1	0	PECH_007261	*
1	1	0	PECH_007264	*
1	1	0	PECH_007265	*
1	1	0	PECH_007269	*
1	1	0	PECH_007280	*
1	1	0	PECH_007281	*
1	1	0	PECH_007283	*
1	1	0	PECH_007284	*
1	1	0	PECH_007285	*
1	1	0	PECH_007286	*
1	1	0	PECH_007287	*
1	1	0	PECH_007289	*
1	1	0	PECH_007290	*
1	1	0	PECH_007292	*
1	1	0	PECH_007293	*
1	1	0	PECH_007294	*
1	1	0	PECH_007295	*
1	1	0	PECH_007296	*
1	1	0	PECH_007297	*
1	1	0	PECH_007298	*
1	1	0	PECH_007299	*
1	1	0	PECH_007300	*
1	1	0	PECH_007304	*
1	1	0	PECH_007309	*
1	1	0	PECH_007312	*
1	1	0	PECH_007314	*
1	1	0	PECH_007320	*
1	1	0	PECH_007326	*
1	1	0	PECH_007327	*
1	1	0	PECH_007332	*
1	1	0	PECH_007337	*
1	1	0	PECH_007342	*
1	1	0	PECH_007343	*
1	1	0	PECH_007344	*
1	1	0	PECH_007351	*
1	1	0	PECH_007356	*
1	1	0	PECH_007366	*
1	1	0	PECH_007367	*
1	1	0	PECH_007368	*
1	1	0	PECH_007370	*
1	1	0	PECH_007372	*
1	1	0	PECH_007373	*
1	1	0	PECH_007376	*
1	1	0	PECH_007378	*
1	1	0	PECH_007379	*
1	1	0	PECH_007381	*
1	1	0	PECH_007382	*
1	1	0	PECH_007383	*
1	1	0	PECH_007384	*
1	1	0	PECH_007393	*
1	1	0	PECH_007394	*
1	1	0	PECH_007395	*
1	1	0	PECH_007401	*
1	1	0	PECH_007406	*
1	1	0	PECH_007407	*
1	1	0	PECH_007408	*
1	1	0	PECH_007409	*
1	1	0	PECH_007412	*
1	1	0	PECH_007416	*
1	1	0	PECH_007423	*
1	1	0	PECH_007424	*
1	1	0	PECH_007426	*
1	1	0	PECH_007428	*
1	1	0	PECH_007434	*
1	1	0	PECH_007435	*
1	1	0	PECH_007437	*
1	1	0	PECH_007438	*
1	1	0	PECH_007439	*
1	1	0	PECH_007441	*
1	1	0	PECH_007442	*
1	1	0	PECH_007443	*
1	1	0	PECH_007444	*
1	1	0	PECH_007448	*
1	1	0	PECH_007450	*
1	1	0	PECH_007451	*
1	1	0	PECH_007458	*
1	1	0	PECH_007460	*
1	1	0	PECH_007462	*
1	1	0	PECH_007468	*
1	1	0	PECH_007475	*
1	1	0	PECH_007477	*
1	1	0	PECH_007478	*
1	1	0	PECH_007479	*
1	1	0	PECH_007485	*
1	1	0	PECH_007487	*
1	1	0	PECH_007493	*
1	1	0	PECH_007494	*
1	1	0	PECH_007501	*
1	1	0	PECH_007503	*
1	1	0	PECH_007504	*
1	1	0	PECH_007505	*
1	1	0	PECH_007507	*
1	1	0	PECH_007511	*
1	1	0	PECH_007517	*
1	1	0	PECH_007522	*
1	1	0	PECH_007523	*
1	1	0	PECH_007524	*
1	1	0	PECH_007525	*
1	1	0	PECH_007526	*
1	1	0	PECH_007529	*
1	1	0	PECH_007530	*
1	1	0	PECH_007532	*
1	1	0	PECH_007539	*
1	1	0	PECH_007545	*
1	1	0	PECH_007550	*
1	1	0	PECH_007553	*
1	1	0	PECH_007554	*
1	1	0	PECH_007557	*
1	1	0	PECH_007559	*
1	1	0	PECH_007561	*
1	1	0	PECH_007567	*
1	1	0	PECH_007574	*
1	1	0	PECH_007575	*
1	1	0	PECH_007577	*
1	1	0	PECH_007580	*
1	1	0	PECH_007581	*
1	1	0	PECH_007583	*
1	1	0	PECH_007585	*
1	1	0	PECH_007586	*
1	1	0	PECH_007588	*
1	1	0	PECH_007593	*
1	1	0	PECH_007596	*
1	1	0	PECH_007597	*
1	1	0	PECH_007598	*
1	1	0	PECH_007600	*
1	1	0	PECH_007602	*
1	1	0	PECH_007603	*
1	1	0	PECH_007605	*
1	1	0	PECH_007606	*
1	1	0	PECH_007611	*
1	1	0	PECH_007616	*
1	1	0	PECH_007617	*
1	1	0	PECH_007619	*
1	1	0	PECH_007622	*
1	1	0	PECH_007624	*
1	1	0	PECH_007627	*
1	1	0	PECH_007633	*
1	1	0	PECH_007651	*
1	1	0	PECH_007653	*
1	1	0	PECH_007659	*
1	1	0	PECH_007663	*
1	1	0	PECH_007665	*
1	1	0	PECH_007677	*
1	1	0	PECH_007680	*
1	1	0	PECH_007681	*
1	1	0	PECH_007682	*
1	1	0	PECH_007683	*
1	1	0	PECH_007687	*
1	1	0	PECH_007693	*
1	1	0	PECH_007698	*
1	1	0	PECH_007699	*
1	1	0	PECH_007701	*
1	1	0	PECH_007702	*
1	1	0	PECH_007703	*
1	1	0	PECH_007705	*
1	1	0	PECH_007706	*
